89,76,111,93,"TEXT"
114,79,181,99,"TEXT"
180,80,212,100,"TEXT"
321,51,416,71,"TEXT"
83,96,130,115,"TEXT"
133,99,160,115,"TEXT"
163,101,267,119,"TEXT"
82,115,127,135,"TEXT"
131,117,185,136,"TEXT"
135,156,174,180,"TEXT"
184,162,238,182,"TEXT"
241,163,312,182,"TEXT"
76,180,121,202,"TEXT"
118,205,186,226,"TEXT"
195,204,236,226,"TEXT"
239,204,286,226,"TEXT"
296,206,356,229,"TEXT"
364,213,392,231,"TEXT"
395,209,437,233,"TEXT"
444,211,492,235,"TEXT"
80,228,134,248,"TEXT"
138,228,170,249,"TEXT"
176,227,219,250,"TEXT"
223,228,257,249,"TEXT"
261,230,311,250,"TEXT"
316,231,365,251,"TEXT"
368,234,398,253,"TEXT"
403,234,429,254,"TEXT"
432,241,498,257,"TEXT"
75,250,110,273,"TEXT"
114,251,161,279,"TEXT"
171,251,199,273,"TEXT"
200,257,245,273,"TEXT"
248,254,290,275,"TEXT"
292,253,360,279,"TEXT"
365,256,413,279,"TEXT"
417,261,488,283,"TEXT"
77,278,157,298,"TEXT"
161,276,238,300,"TEXT"
239,283,287,299,"TEXT"
289,279,330,300,"TEXT"
334,283,348,301,"TEXT"
358,280,377,301,"TEXT"
378,283,434,302,"TEXT"
438,282,469,302,"TEXT"
69,300,113,319,"TEXT"
116,299,162,323,"TEXT"
166,301,197,321,"TEXT"
200,301,229,324,"TEXT"
230,305,283,327,"TEXT"
288,302,337,323,"TEXT"
341,304,409,328,"TEXT"
418,306,482,327,"TEXT"
69,325,163,347,"TEXT"
164,330,181,346,"TEXT"
185,324,217,347,"TEXT"
220,326,282,348,"TEXT"
285,331,333,348,"TEXT"
334,327,383,349,"TEXT"
391,330,438,351,"TEXT"
444,334,498,350,"TEXT"
69,347,106,370,"TEXT"
109,348,161,377,"TEXT"
164,354,188,371,"TEXT"
203,354,280,371,"TEXT"
283,351,342,374,"TEXT"
345,357,396,375,"TEXT"
403,354,453,375,"TEXT"
457,352,506,375,"TEXT"
65,377,116,395,"TEXT"
123,373,156,398,"TEXT"
161,380,202,397,"TEXT"
209,375,260,400,"TEXT"
277,376,324,398,"TEXT"
331,378,356,399,"TEXT"
362,377,425,402,"TEXT"
429,385,507,404,"TEXT"
67,397,102,421,"TEXT"
107,404,166,421,"TEXT"
170,402,223,423,"TEXT"
227,401,256,421,"TEXT"
262,400,319,424,"TEXT"
324,403,381,429,"TEXT"
385,409,422,426,"TEXT"
425,408,464,426,"TEXT"
464,407,509,425,"TEXT"
66,429,132,448,"TEXT"
134,424,162,454,"TEXT"
171,427,201,450,"TEXT"
207,426,260,450,"TEXT"
265,427,309,448,"TEXT"
313,434,355,451,"TEXT"
358,434,376,448,"TEXT"
377,430,411,448,"TEXT"
416,429,450,450,"TEXT"
452,427,510,450,"TEXT"
64,456,113,472,"TEXT"
123,452,180,477,"TEXT"
184,458,199,474,"TEXT"
203,458,275,476,"TEXT"
282,455,326,477,"TEXT"
347,458,419,478,"TEXT"
426,454,490,478,"TEXT"
64,476,123,509,"TEXT"
132,483,194,503,"TEXT"
205,479,286,510,"TEXT"
295,480,354,508,"TEXT"
361,477,399,502,"TEXT"
404,485,452,503,"TEXT"
456,479,500,505,"TEXT"
201,529,258,556,"TEXT"
132,557,175,582,"TEXT"
178,561,203,580,"TEXT"
206,558,284,581,"TEXT"
289,560,322,581,"TEXT"
327,564,405,583,"TEXT"
137,591,187,609,"TEXT"
195,583,288,610,"TEXT"
295,592,342,611,"TEXT"
410,560,437,583,"TEXT"
