352,83,602,186,"TEXT"
719,81,1079,198,"TEXT"
1133,119,1462,202,"TEXT"
714,188,895,264,"TEXT"
924,202,1200,274,"TEXT"
1486,95,1755,198,"TEXT"
760,267,964,345,"TEXT"
1002,269,1164,355,"TEXT"
1217,283,1402,357,"TEXT"
271,448,721,519,"TEXT"
779,448,874,510,"TEXT"
874,452,1105,517,"TEXT"
1107,414,1236,512,"TEXT"
707,548,895,614,"TEXT"
917,519,1190,614,"TEXT"
1214,505,1605,636,"TEXT"
2071,512,2229,588,"TEXT"
257,802,640,926,"TEXT"
660,829,912,924,"TEXT"
255,967,588,1043,"TEXT"
248,1062,595,1143,"TEXT"
679,1048,1129,1119,"TEXT"
1126,1067,1233,1124,"TEXT"
667,962,940,1052,"TEXT"
1010,962,1338,1048,"TEXT"
1414,1033,1676,1136,"TEXT"
1640,1160,1786,1240,"TEXT"
712,1238,874,1329,"TEXT"
790,1310,1095,1438,"TEXT"
1562,1248,1676,1321,"TEXT"
1721,1224,2083,1324,"TEXT"
2090,1200,2352,1331,"TEXT"
1233,1331,1569,1448,"TEXT"
1605,1362,1783,1457,"TEXT"
1802,1319,2074,1431,"TEXT"
1712,1500,1862,1586,"TEXT"
1886,1476,2193,1560,"TEXT"
840,1636,1240,1719,"TEXT"
900,1483,1236,1574,"TEXT"
1348,1640,1507,1729,"TEXT"
1538,1586,1840,1700,"TEXT"
1881,1592,2069,1695,"TEXT"
2102,1583,2295,1679,"TEXT"
2724,1524,2981,1660,"TEXT"
2264,1681,2555,1781,"TEXT"
200,1812,457,1952,"TEXT"
500,1862,848,1960,"TEXT"
1040,1950,1117,2057,"TEXT"
1162,1957,1605,2083,"TEXT"
1617,1948,1886,2048,"TEXT"
1879,1952,2029,2060,"TEXT"
2036,1948,2269,2038,"TEXT"
2274,1955,2440,2043,"TEXT"
2467,1890,2695,2019,"TEXT"
869,2069,1267,2195,"TEXT"
1424,2074,1755,2164,"TEXT"
152,2112,464,2186,"TEXT"
600,2224,748,2319,"TEXT"
783,2219,848,2295,"TEXT"
871,2190,1064,2293,"TEXT"
1376,2183,1462,2293,"TEXT"
1495,2160,1738,2276,"TEXT"
2117,2133,2295,2264,"TEXT"
2324,2129,2510,2236,"TEXT"
2526,2140,2712,2231,"TEXT"
1836,2536,2264,2671,"TEXT"
2431,2579,2629,2667,"TEXT"
2638,2276,2733,2383,"TEXT"
2752,2274,3010,2379,"TEXT"
2495,1040,2714,1110,"TEXT"
2443,1112,2686,1183,"TEXT"
