87,91,263,148,"TEXT"
281,97,373,145,"TEXT"
394,100,534,145,"TEXT"
241,152,371,200,"TEXT"
386,157,474,197,"TEXT"
493,146,639,191,"TEXT"
651,140,802,188,"TEXT"
818,144,917,177,"TEXT"
61,207,107,241,"TEXT"
129,200,209,243,"TEXT"
226,197,362,244,"TEXT"
382,196,446,236,"TEXT"
466,192,635,241,"TEXT"
655,195,781,232,"TEXT"
789,191,810,223,"TEXT"
822,183,950,224,"TEXT"
51,245,163,293,"TEXT"
191,245,222,284,"TEXT"
233,241,394,287,"TEXT"
411,245,513,288,"TEXT"
526,239,661,288,"TEXT"
677,245,737,285,"TEXT"
254,343,441,387,"TEXT"
461,347,557,380,"TEXT"
761,372,799,417,"TEXT"
810,372,877,413,"TEXT"
887,368,965,408,"TEXT"
229,436,369,477,"TEXT"
399,433,493,475,"TEXT"
509,432,663,468,"TEXT"
674,423,739,461,"TEXT"
750,423,786,460,"TEXT"
797,420,875,464,"TEXT"
886,413,963,456,"TEXT"
219,484,251,524,"TEXT"
271,492,411,521,"TEXT"
430,475,594,517,"TEXT"
615,473,709,516,"TEXT"
721,468,862,511,"TEXT"
877,472,934,515,"TEXT"
241,569,410,616,"TEXT"
434,569,578,613,"TEXT"
587,564,670,613,"TEXT"
678,553,802,609,"TEXT"
803,571,834,605,"TEXT"
839,559,951,603,"TEXT"
61,628,183,676,"TEXT"
197,619,363,668,"TEXT"
383,627,533,661,"TEXT"
545,625,574,661,"TEXT"
582,613,693,659,"TEXT"
710,608,795,652,"TEXT"
810,611,895,652,"TEXT"
903,615,969,649,"TEXT"
62,679,209,723,"TEXT"
230,679,337,716,"TEXT"
357,668,463,715,"TEXT"
473,665,517,711,"TEXT"
321,797,358,832,"TEXT"
371,792,431,829,"TEXT"
455,777,590,829,"TEXT"
819,779,879,821,"TEXT"
889,767,953,820,"TEXT"
249,891,295,937,"TEXT"
322,887,375,928,"TEXT"
393,888,471,939,"TEXT"
142,1013,245,1053,"TEXT"
266,997,429,1051,"TEXT"
441,1005,499,1047,"TEXT"
514,1007,658,1049,"TEXT"
277,1065,407,1105,"TEXT"
422,1060,590,1105,"TEXT"
603,1060,777,1101,"TEXT"
795,1059,886,1103,"TEXT"
899,1045,979,1096,"TEXT"
115,1117,214,1161,"TEXT"
235,1119,359,1161,"TEXT"
374,1111,526,1159,"TEXT"
543,1113,710,1161,"TEXT"
722,1100,779,1148,"TEXT"
798,1105,891,1145,"TEXT"
899,1101,979,1148,"TEXT"
69,1165,197,1207,"TEXT"
485,1216,526,1245,"TEXT"
543,1205,675,1247,"TEXT"
696,1204,757,1247,"TEXT"
787,1203,886,1243,"TEXT"
898,1201,979,1244,"TEXT"
69,1261,181,1303,"TEXT"
204,1252,347,1299,"TEXT"
366,1263,449,1296,"TEXT"
471,1245,502,1292,"TEXT"
515,1253,609,1300,"TEXT"
626,1248,791,1292,"TEXT"
807,1243,867,1287,"TEXT"
877,1241,979,1285,"TEXT"
85,1313,149,1361,"TEXT"
247,1341,379,1395,"TEXT"
398,1337,554,1391,"TEXT"
569,1348,627,1385,"TEXT"
646,1341,799,1388,"TEXT"
918,1335,963,1380,"TEXT"
525,1403,639,1448,"TEXT"
657,1400,741,1439,"TEXT"
761,1389,895,1432,"TEXT"
