109,49,149,79,"TEXT"
154,52,192,80,"TEXT"
198,50,242,79,"TEXT"
248,47,331,81,"TEXT"
336,52,405,81,"TEXT"
411,58,479,84,"TEXT"
490,51,564,83,"TEXT"
567,57,625,82,"TEXT"
54,87,98,115,"TEXT"
106,84,175,115,"TEXT"
182,87,215,115,"TEXT"
220,89,257,116,"TEXT"
260,86,309,115,"TEXT"
316,88,433,117,"TEXT"
438,96,493,119,"TEXT"
498,89,580,121,"TEXT"
586,90,629,118,"TEXT"
55,123,80,151,"TEXT"
103,122,167,151,"TEXT"
180,122,246,159,"TEXT"
255,123,313,153,"TEXT"
318,125,384,152,"TEXT"
396,132,451,154,"TEXT"
461,132,512,162,"TEXT"
522,125,606,161,"TEXT"
55,161,112,189,"TEXT"
125,158,189,189,"TEXT"
198,166,235,190,"TEXT"
254,158,333,191,"TEXT"
346,161,413,190,"TEXT"
419,163,496,192,"TEXT"
507,166,550,191,"TEXT"
563,163,608,190,"TEXT"
55,196,117,223,"TEXT"
127,200,147,224,"TEXT"
159,202,219,225,"TEXT"
231,196,275,224,"TEXT"
292,196,359,226,"TEXT"
370,197,446,226,"TEXT"
453,202,487,234,"TEXT"
505,197,584,227,"TEXT"
55,230,170,261,"TEXT"
185,232,263,263,"TEXT"
283,232,337,262,"TEXT"
349,236,412,263,"TEXT"
420,233,499,268,"TEXT"
516,234,583,262,"TEXT"
58,268,135,299,"TEXT"
142,268,252,298,"TEXT"
256,275,277,298,"TEXT"
284,266,371,300,"TEXT"
382,270,461,300,"TEXT"
469,277,535,300,"TEXT"
546,270,616,304,"TEXT"
57,305,98,334,"TEXT"
109,306,150,335,"TEXT"
158,305,245,334,"TEXT"
259,306,323,336,"TEXT"
336,311,356,336,"TEXT"
371,305,438,337,"TEXT"
452,304,538,341,"TEXT"
554,305,628,336,"TEXT"
56,341,99,369,"TEXT"
112,347,178,370,"TEXT"
188,340,244,369,"TEXT"
251,342,313,370,"TEXT"
320,339,374,377,"TEXT"
391,349,420,371,"TEXT"
429,342,472,371,"TEXT"
485,340,558,373,"TEXT"
569,338,604,370,"TEXT"
53,383,112,407,"TEXT"
118,375,176,413,"TEXT"
200,377,270,407,"TEXT"
279,377,356,409,"TEXT"
365,383,442,409,"TEXT"
448,385,480,407,"TEXT"
486,374,536,407,"TEXT"
545,375,594,408,"TEXT"
58,419,112,445,"TEXT"
123,412,176,449,"TEXT"
