362,43,634,122,"TEXT"
646,43,843,125,"TEXT"
880,71,1122,146,"TEXT"
1122,83,1236,164,"TEXT"
366,125,480,197,"TEXT"
513,127,687,199,"TEXT"
720,129,894,218,"TEXT"
922,134,1087,225,"TEXT"
1113,155,1194,225,"TEXT"
359,187,611,304,"TEXT"
641,194,897,308,"TEXT"
922,225,1176,327,"TEXT"
343,306,606,422,"TEXT"
620,301,927,436,"TEXT"
1494,11,1662,118,"TEXT"
1692,22,1876,108,"TEXT"
1899,39,2111,106,"TEXT"
2115,46,2187,108,"TEXT"
2190,41,2285,113,"TEXT"
2287,43,2504,122,"TEXT"
1497,120,1597,199,"TEXT"
1622,111,1927,192,"TEXT"
1943,122,2159,194,"TEXT"
2178,115,2466,194,"TEXT"
1504,199,1643,278,"TEXT"
1652,192,1792,271,"TEXT"
1804,187,2027,266,"TEXT"
2029,185,2206,266,"TEXT"
2213,192,2506,271,"TEXT"
1508,276,1592,359,"TEXT"
1627,269,1855,371,"TEXT"
1880,257,2097,362,"TEXT"
2113,269,2327,357,"TEXT"
2336,268,2491,350,"TEXT"
1501,359,1715,448,"TEXT"
1734,371,1920,439,"TEXT"
1948,348,2241,439,"TEXT"
2246,348,2543,441,"TEXT"
822,441,992,518,"TEXT"
1027,452,1334,525,"TEXT"
1369,450,1566,536,"TEXT"
799,514,1145,616,"TEXT"
1164,550,1404,629,"TEXT"
1441,555,1659,627,"TEXT"
1704,536,1859,627,"TEXT"
318,839,548,943,"TEXT"
559,839,829,941,"TEXT"
864,832,997,964,"TEXT"
1015,855,1243,957,"TEXT"
329,934,680,1036,"TEXT"
708,925,792,1034,"TEXT"
820,966,899,1029,"TEXT"
325,1043,639,1146,"TEXT"
673,1050,971,1143,"TEXT"
987,1043,1262,1150,"TEXT"
313,1143,548,1259,"TEXT"
566,1164,836,1246,"TEXT"
862,1141,1113,1252,"TEXT"
306,1266,443,1350,"TEXT"
1122,1171,1255,1241,"TEXT"
485,1255,743,1366,"TEXT"
771,1246,1029,1346,"TEXT"
1039,1246,1222,1325,"TEXT"
306,1348,564,1457,"TEXT"
583,1369,871,1480,"TEXT"
890,1348,1115,1450,"TEXT"
1127,1352,1285,1443,"TEXT"
306,1455,522,1566,"TEXT"
562,1487,813,1594,"TEXT"
834,1455,1264,1592,"TEXT"
801,1641,1001,1711,"TEXT"
1029,1606,1513,1715,"TEXT"
787,1722,999,1843,"TEXT"
1029,1722,1336,1834,"TEXT"
1373,1701,1573,1811,"TEXT"
318,1834,608,1943,"TEXT"
643,1836,1032,1936,"TEXT"
1083,1850,1218,1950,"TEXT"
292,1945,457,2050,"TEXT"
511,1946,964,2034,"TEXT"
1011,1943,1229,2029,"TEXT"
289,2041,584,2150,"TEXT"
625,2046,934,2157,"TEXT"
943,2029,1266,2150,"TEXT"
280,2185,387,2273,"TEXT"
1536,1836,1722,1941,"TEXT"
294,2269,646,2359,"TEXT"
671,2241,990,2352,"TEXT"
1015,2218,1271,2336,"TEXT"
276,2352,629,2464,"TEXT"
664,2362,934,2459,"TEXT"
959,2332,1252,2446,"TEXT"
285,2471,376,2604,"TEXT"
413,2476,578,2585,"TEXT"
608,2457,1059,2578,"TEXT"
299,2597,636,2713,"TEXT"
657,2604,1115,2687,"TEXT"
1136,2590,1285,2690,"TEXT"
266,2711,466,2836,"TEXT"
485,2694,918,2808,"TEXT"
941,2673,1301,2806,"TEXT"
1899,443,2059,527,"TEXT"
2050,457,2315,527,"TEXT"
2352,436,2552,534,"TEXT"
1887,527,2071,618,"TEXT"
2104,518,2322,618,"TEXT"
2336,532,2511,608,"TEXT"
1025,618,1283,722,"TEXT"
790,606,973,708,"TEXT"
797,715,885,797,"TEXT"
918,711,1039,790,"TEXT"
1064,725,1394,825,"TEXT"
1418,736,1490,815,"TEXT"
1457,636,1752,739,"TEXT"
1787,620,1997,725,"TEXT"
2015,634,2085,711,"TEXT"
2122,636,2299,704,"TEXT"
2299,613,2534,701,"TEXT"
1527,739,1732,834,"TEXT"
1752,718,1908,818,"TEXT"
1915,706,2176,813,"TEXT"
2173,715,2369,815,"TEXT"
1506,859,1748,957,"TEXT"
1769,850,2006,957,"TEXT"
2011,843,2285,952,"TEXT"
2311,841,2506,948,"TEXT"
1504,962,1597,1041,"TEXT"
1625,966,2127,1048,"TEXT"
2132,943,2225,1048,"TEXT"
1518,1055,1915,1171,"TEXT"
1925,1066,2180,1169,"TEXT"
2208,1055,2511,1162,"TEXT"
1513,1171,1720,1278,"TEXT"
1736,1180,1990,1266,"TEXT"
2001,1164,2234,1278,"TEXT"
2250,1192,2487,1271,"TEXT"
1515,1301,1804,1408,"TEXT"
1818,1276,1944,1390,"TEXT"
1980,1273,2241,1390,"TEXT"
2276,1301,2541,1385,"TEXT"
1525,1427,1869,1522,"TEXT"
1904,1394,2308,1499,"TEXT"
2327,1420,2383,1492,"TEXT"
2413,1408,2597,1515,"TEXT"
1522,1532,1683,1611,"TEXT"
1734,1504,2043,1599,"TEXT"
2066,1490,2420,1597,"TEXT"
2429,1527,2585,1597,"TEXT"
1550,1632,1894,1725,"TEXT"
1925,1611,2283,1711,"TEXT"
2348,1606,2525,1699,"TEXT"
1594,1734,1841,1850,"TEXT"
1850,1708,2108,1825,"TEXT"
2150,1715,2236,1836,"TEXT"
1557,2211,1750,2322,"TEXT"
1787,2208,2032,2327,"TEXT"
2046,2169,2313,2320,"TEXT"
2322,2192,2613,2311,"TEXT"
1550,2318,2083,2422,"TEXT"
2120,2322,2408,2413,"TEXT"
2427,2308,2662,2411,"TEXT"
1536,2429,1655,2539,"TEXT"
1671,2418,1929,2534,"TEXT"
1943,2413,2097,2513,"TEXT"
2113,2415,2371,2511,"TEXT"
2385,2406,2587,2508,"TEXT"
1536,2555,1704,2676,"TEXT"
1713,2536,2052,2657,"TEXT"
2064,2520,2383,2643,"TEXT"
2411,2548,2632,2625,"TEXT"
1529,2680,1752,2764,"TEXT"
1773,2648,1950,2759,"TEXT"
1966,2639,2208,2748,"TEXT"
2229,2646,2425,2722,"TEXT"
2443,2627,2613,2713,"TEXT"
1534,2755,1829,2852,"TEXT"
1850,2748,2015,2857,"TEXT"
2029,2734,2106,2822,"TEXT"
2146,2746,2401,2825,"TEXT"
2408,2713,2680,2813,"TEXT"
1562,2852,1662,2951,"TEXT"
1690,2857,1766,2943,"TEXT"
2080,2822,2252,2922,"TEXT"
2276,2820,2627,2932,"TEXT"
