819,2,1563,162,"TEXT"
1606,74,2297,215,"TEXT"
185,77,485,202,"TEXT"
575,90,1031,255,"TEXT"
1109,158,1581,283,"TEXT"
1628,190,2200,343,"TEXT"
463,249,938,371,"TEXT"
991,271,1316,424,"TEXT"
1397,315,2297,465,"TEXT"
275,358,869,493,"TEXT"
953,418,1306,558,"TEXT"
1359,462,1725,583,"TEXT"
1793,443,2221,618,"TEXT"
559,521,1028,658,"TEXT"
53,474,459,658,"TEXT"
1159,580,1347,699,"TEXT"
1454,555,1700,715,"TEXT"
1744,615,1878,724,"TEXT"
1981,643,2094,749,"TEXT"
2141,621,2291,746,"TEXT"
409,655,916,830,"TEXT"
1094,699,1328,827,"TEXT"
1362,699,1740,858,"TEXT"
1809,721,2297,893,"TEXT"
325,933,763,1090,"TEXT"
956,1005,1703,1133,"TEXT"
1728,1002,1994,1143,"TEXT"
616,833,1347,962,"TEXT"
1428,855,1666,999,"TEXT"
34,774,553,921,"TEXT"
2044,874,2225,1012,"TEXT"
103,1062,481,1240,"TEXT"
547,1080,947,1243,"TEXT"
988,1127,1638,1287,"TEXT"
1666,1133,2144,1302,"TEXT"
128,1246,697,1390,"TEXT"
778,1258,1175,1415,"TEXT"
1213,1274,1563,1424,"TEXT"
1672,1293,1831,1440,"TEXT"
1869,1349,1978,1452,"TEXT"
1997,1280,2303,1468,"TEXT"
2334,1280,2481,1446,"TEXT"
244,1383,984,1565,"TEXT"
1059,1421,1534,1574,"TEXT"
1591,1443,1988,1599,"TEXT"
2016,1452,2425,1587,"TEXT"
322,1574,791,1705,"TEXT"
841,1587,1688,1727,"TEXT"
1722,1565,2225,1733,"TEXT"
169,1699,578,1862,"TEXT"
606,1708,1422,1893,"TEXT"
1459,1752,1913,1896,"TEXT"
1959,1783,2313,1908,"TEXT"
78,1874,388,2052,"TEXT"
459,1887,1291,2080,"TEXT"
1328,1883,1572,2062,"TEXT"
1622,1921,2041,2055,"TEXT"
2091,1902,2288,2062,"TEXT"
350,2065,716,2221,"TEXT"
781,2062,1066,2230,"TEXT"
1116,2074,1338,2237,"TEXT"
1366,2062,1569,2215,"TEXT"
1625,2040,2041,2202,"TEXT"
356,2224,966,2383,"TEXT"
991,2218,1534,2383,"TEXT"
1588,2227,2225,2380,"TEXT"
1316,2399,1903,2537,"TEXT"
888,2383,1266,2530,"TEXT"
531,2371,828,2518,"TEXT"
156,2343,475,2537,"TEXT"
1969,2365,2534,2530,"TEXT"
2331,77,2569,233,"TEXT"
2606,108,2959,243,"TEXT"
2981,115,3131,249,"TEXT"
3191,127,3531,280,"TEXT"
2250,237,2728,383,"TEXT"
2763,255,3128,383,"TEXT"
3169,262,3550,402,"TEXT"
2359,362,2519,480,"TEXT"
2563,358,2888,508,"TEXT"
2894,371,3359,496,"TEXT"
3372,402,3547,508,"TEXT"
2284,474,2841,633,"TEXT"
2881,515,3100,640,"TEXT"
3128,499,3594,643,"TEXT"
2313,605,2681,737,"TEXT"
2740,646,3159,755,"TEXT"
3194,618,3550,755,"TEXT"
2334,733,2747,893,"TEXT"
2797,774,2919,887,"TEXT"
2916,737,3175,871,"TEXT"
3216,749,3603,896,"TEXT"
2031,1037,2191,1140,"TEXT"
2266,1027,2797,1168,"TEXT"
2272,871,2625,1024,"TEXT"
2675,887,3066,1040,"TEXT"
3150,899,3544,1027,"TEXT"
2838,1021,3059,1177,"TEXT"
3116,1018,3613,1162,"TEXT"
2206,1193,2675,1296,"TEXT"
2722,1193,3244,1308,"TEXT"
3275,1193,3600,1312,"TEXT"
2534,1305,2859,1437,"TEXT"
2913,1302,3622,1471,"TEXT"
2463,1462,2925,1580,"TEXT"
2947,1449,3247,1580,"TEXT"
3328,1455,3597,1587,"TEXT"
2316,1618,2609,1758,"TEXT"
2616,1577,2981,1718,"TEXT"
3013,1583,3597,1737,"TEXT"
2397,1752,2588,1908,"TEXT"
2647,1740,2972,1899,"TEXT"
3025,1755,3284,1868,"TEXT"
3313,1733,3628,1890,"TEXT"
2328,1924,2622,2046,"TEXT"
2659,1921,2878,2043,"TEXT"
2941,1930,3038,2015,"TEXT"
3153,1877,3638,2027,"TEXT"
2094,2043,2663,2196,"TEXT"
2709,2055,3072,2218,"TEXT"
3128,2021,3372,2174,"TEXT"
2256,2199,2525,2362,"TEXT"
2606,2246,2731,2346,"TEXT"
2781,2231,3150,2371,"TEXT"
3191,2202,3638,2349,"TEXT"
2597,2352,3097,2515,"TEXT"
3181,2371,3559,2530,"TEXT"
