385,451,696,543,"TEXT"
752,440,1022,547,"TEXT"
1211,421,1670,521,"TEXT"
1730,418,2059,525,"TEXT"
2244,436,2622,532,"TEXT"
385,532,678,629,"TEXT"
944,543,1163,629,"TEXT"
1204,518,1693,614,"TEXT"
1744,525,2000,621,"TEXT"
2041,518,2370,629,"TEXT"
382,629,682,747,"TEXT"
863,621,1074,743,"TEXT"
1226,606,1311,706,"TEXT"
1341,599,1770,706,"TEXT"
1852,618,2119,718,"TEXT"
2193,636,2270,710,"TEXT"
2296,629,2522,725,"TEXT"
407,725,737,869,"TEXT"
841,758,1093,851,"TEXT"
400,1440,637,1577,"TEXT"
712,1455,1037,1558,"TEXT"
1104,1429,1552,1540,"TEXT"
1630,1410,2096,1540,"TEXT"
2156,1414,2359,1529,"TEXT"
370,1558,567,1680,"TEXT"
678,1580,1041,1688,"TEXT"
1081,1555,1219,1669,"TEXT"
1319,1555,1704,1673,"TEXT"
1748,1551,2104,1669,"TEXT"
2193,1540,2430,1647,"TEXT"
2448,1536,2593,1655,"TEXT"
504,1647,948,1780,"TEXT"
1030,1673,1319,1777,"TEXT"
1433,1655,1633,1769,"TEXT"
319,1806,593,1918,"TEXT"
674,1795,944,1892,"TEXT"
1022,1780,1330,1873,"TEXT"
1374,1751,1752,1877,"TEXT"
1981,1729,2259,1866,"TEXT"
2356,1747,2533,1866,"TEXT"
419,1906,811,2021,"TEXT"
937,1880,1130,1999,"TEXT"
1578,1888,1926,1992,"TEXT"
2015,1862,2263,1980,"TEXT"
2330,1866,2593,2003,"TEXT"
319,2021,600,2143,"TEXT"
759,2021,1059,2132,"TEXT"
289,2332,756,2499,"TEXT"
870,2347,1119,2455,"TEXT"
1256,2347,1607,2458,"TEXT"
1715,2321,2074,2451,"TEXT"
2163,2347,2367,2480,"TEXT"
2423,2318,2686,2440,"TEXT"
2685,2332,2815,2436,"TEXT"
256,2495,707,2632,"TEXT"
774,2473,1163,2595,"TEXT"
1433,2458,1863,2577,"TEXT"
1911,2462,2119,2573,"TEXT"
278,2636,507,2755,"TEXT"
541,2618,1063,2732,"TEXT"
1189,2595,1604,2718,"TEXT"
1678,2573,1793,2736,"TEXT"
326,3025,552,3118,"TEXT"
604,2969,1137,3129,"TEXT"
1230,2958,1556,3092,"TEXT"
1641,2940,2056,3103,"TEXT"
2130,2921,2344,3073,"TEXT"
2393,2940,2752,3069,"TEXT"
263,3121,600,3266,"TEXT"
681,3136,926,3280,"TEXT"
1026,3088,1515,3240,"TEXT"
1926,3077,2337,3243,"TEXT"
