850,296,1318,434,"TEXT"
1323,372,1526,450,"TEXT"
1561,383,1926,502,"TEXT"
1942,437,2064,521,"TEXT"
1291,856,1840,1021,"TEXT"
483,1161,767,1256,"TEXT"
840,1134,1021,1253,"TEXT"
1048,1175,1429,1302,"TEXT"
488,1275,688,1367,"TEXT"
694,1277,1096,1388,"TEXT"
1948,1242,2440,1364,"TEXT"
1907,1334,2102,1440,"TEXT"
2121,1388,2561,1477,"TEXT"
1967,1467,2361,1588,"TEXT"
402,1772,594,1840,"TEXT"
653,1753,972,1861,"TEXT"
1034,1704,1572,1867,"TEXT"
1610,1731,1731,1880,"TEXT"
1807,1810,2050,1910,"TEXT"
2118,1780,2367,1891,"TEXT"
2415,1796,2704,1907,"TEXT"
388,1896,604,1991,"TEXT"
629,1918,1269,2018,"TEXT"
1304,1880,1599,2013,"TEXT"
1650,1904,1823,2010,"TEXT"
1896,1942,2034,2018,"TEXT"
2096,1904,2340,2015,"TEXT"
2367,1915,2648,2021,"TEXT"
380,2031,1015,2158,"TEXT"
1050,2021,1364,2140,"TEXT"
1418,2040,1785,2145,"TEXT"
1850,2034,2061,2140,"TEXT"
2121,2045,2283,2164,"TEXT"
2345,2053,2618,2164,"TEXT"
356,2210,664,2296,"TEXT"
704,2169,864,2288,"TEXT"
1042,2199,1250,2302,"TEXT"
1280,2194,1564,2302,"TEXT"
1613,2175,1977,2283,"TEXT"
2007,2185,2413,2280,"TEXT"
2423,2153,2783,2277,"TEXT"
342,2329,523,2437,"TEXT"
575,2299,1007,2434,"TEXT"
1072,2342,1388,2426,"TEXT"
1437,2307,1610,2431,"TEXT"
1650,2291,2010,2450,"TEXT"
2050,2288,2523,2423,"TEXT"
2531,2326,2748,2426,"TEXT"
367,2453,694,2602,"TEXT"
756,2440,1015,2572,"TEXT"
1053,2434,1594,2567,"TEXT"
1648,2445,2188,2558,"TEXT"
2245,2415,2529,2545,"TEXT"
385,2591,848,2723,"TEXT"
885,2604,1194,2718,"TEXT"
1242,2583,1531,2737,"TEXT"
