359,73,652,214,"TEXT"
711,177,1022,299,"TEXT"
1067,229,1385,325,"TEXT"
1452,243,1848,332,"TEXT"
1881,255,2167,347,"TEXT"
2219,262,2456,340,"TEXT"
352,155,570,292,"TEXT"
622,284,904,384,"TEXT"
944,306,1048,410,"TEXT"
1081,310,1393,392,"TEXT"
1467,340,1619,406,"TEXT"
1674,343,1841,421,"TEXT"
1922,340,2363,418,"TEXT"
2419,280,2793,406,"TEXT"
956,429,1230,547,"TEXT"
1296,429,1733,547,"TEXT"
596,569,841,669,"TEXT"
859,588,1167,688,"TEXT"
1522,636,1700,714,"TEXT"
1748,618,2252,699,"TEXT"
530,684,867,814,"TEXT"
922,684,1111,788,"TEXT"
1552,729,1933,814,"TEXT"
2000,688,2337,814,"TEXT"
1119,829,1378,925,"TEXT"
1433,829,1578,932,"TEXT"
252,814,459,951,"TEXT"
496,918,663,1010,"TEXT"
711,947,1096,1062,"TEXT"
1167,951,1544,1062,"TEXT"
1585,955,1933,1058,"TEXT"
1956,969,2193,1062,"TEXT"
2248,932,2415,1040,"TEXT"
2489,895,2626,1014,"TEXT"
263,969,481,1066,"TEXT"
537,992,815,1132,"TEXT"
878,1069,959,1155,"TEXT"
1030,1058,1248,1155,"TEXT"
1300,1077,1444,1147,"TEXT"
1489,1066,1822,1162,"TEXT"
1881,1077,1993,1162,"TEXT"
2007,1066,2226,1143,"TEXT"
2281,1040,2526,1143,"TEXT"
256,1051,496,1173,"TEXT"
559,1106,648,1203,"TEXT"
711,1118,944,1236,"TEXT"
952,1162,1041,1243,"TEXT"
1115,1147,1474,1236,"TEXT"
1548,1173,1711,1240,"TEXT"
1766,1170,2007,1244,"TEXT"
2074,1143,2367,1232,"TEXT"
2407,1125,2663,1218,"TEXT"
248,1147,530,1262,"TEXT"
633,1214,1004,1329,"TEXT"
1081,1240,1267,1340,"TEXT"
1330,1240,1611,1332,"TEXT"
1674,1236,1970,1329,"TEXT"
2044,1236,2315,1321,"TEXT"
2304,1214,2619,1321,"TEXT"
222,1255,452,1362,"TEXT"
548,1295,896,1425,"TEXT"
948,1340,1348,1451,"TEXT"
