403,657,1018,817,"TEXT"
1033,587,1698,812,"TEXT"
1738,677,2028,797,"TEXT"
2133,627,2673,802,"TEXT"
488,872,918,997,"TEXT"
998,852,1308,997,"TEXT"
18,1042,353,1197,"TEXT"
403,1032,748,1167,"TEXT"
768,1052,1043,1182,"TEXT"
1123,1037,1778,1197,"TEXT"
1783,1037,2298,1202,"TEXT"
2323,1042,2678,1177,"TEXT"
2733,1027,2998,1182,"TEXT"
3018,1027,3313,1162,"TEXT"
3323,1032,3923,1162,"TEXT"
468,1167,708,1332,"TEXT"
723,1202,1008,1312,"TEXT"
1073,1202,1548,1337,"TEXT"
1713,1162,2233,1357,"TEXT"
948,1472,1563,1602,"TEXT"
288,2307,738,2477,"TEXT"
3,2332,108,2462,"TEXT"
13,2532,133,2697,"TEXT"
