55,1,258,103,"TEXT"
278,1,539,104,"TEXT"
553,5,1070,104,"TEXT"
55,290,304,384,"TEXT"
311,318,513,385,"TEXT"
513,298,626,385,"TEXT"
644,315,825,383,"TEXT"
840,295,986,385,"TEXT"
59,438,354,526,"TEXT"
366,444,486,528,"TEXT"
504,463,666,529,"TEXT"
671,478,820,534,"TEXT"
840,471,946,578,"TEXT"
961,474,1140,538,"TEXT"
60,588,195,676,"TEXT"
228,578,410,678,"TEXT"
429,588,738,676,"TEXT"
749,619,1040,676,"TEXT"
70,750,289,815,"TEXT"
298,736,586,821,"TEXT"
593,739,703,818,"TEXT"
701,741,923,818,"TEXT"
930,739,1139,821,"TEXT"
66,883,393,973,"TEXT"
401,884,743,975,"TEXT"
746,910,906,976,"TEXT"
911,883,1158,978,"TEXT"
70,1009,190,1114,"TEXT"
203,1033,380,1115,"TEXT"
400,1018,603,1116,"TEXT"
631,1036,796,1119,"TEXT"
89,1151,333,1239,"TEXT"
70,1291,486,1478,"TEXT"
