845,182,1185,328,"TEXT"
1245,180,1594,296,"TEXT"
1699,169,2029,293,"TEXT"
661,312,969,442,"TEXT"
1031,323,1550,442,"TEXT"
1613,334,1913,444,"TEXT"
1929,339,2237,450,"TEXT"
664,517,980,631,"TEXT"
1045,509,1129,599,"TEXT"
1385,520,1523,628,"TEXT"
1210,496,1307,609,"TEXT"
1629,499,1934,655,"TEXT"
1999,536,2458,658,"TEXT"
680,639,869,793,"TEXT"
896,628,1437,782,"TEXT"
1507,663,1615,777,"TEXT"
1653,647,2213,801,"TEXT"
2250,693,2488,823,"TEXT"
699,788,904,931,"TEXT"
945,790,1202,942,"TEXT"
1271,826,1426,942,"TEXT"
1442,790,1602,939,"TEXT"
1615,820,1815,939,"TEXT"
1837,801,2140,942,"TEXT"
704,958,1353,1077,"TEXT"
1410,939,1637,1085,"TEXT"
1685,982,2377,1115,"TEXT"
2413,1007,2604,1131,"TEXT"
704,1128,942,1239,"TEXT"
996,1085,1361,1236,"TEXT"
1426,1128,1629,1263,"TEXT"
1672,1109,1996,1266,"TEXT"
2053,1163,2221,1288,"TEXT"
2258,1153,2537,1288,"TEXT"
672,1304,880,1404,"TEXT"
510,1315,648,1404,"TEXT"
929,1258,1291,1423,"TEXT"
1315,1261,1502,1450,"TEXT"
1529,1277,1880,1469,"TEXT"
1926,1350,2131,1458,"TEXT"
2185,1290,2429,1417,"TEXT"
669,1547,975,1655,"TEXT"
999,1563,1307,1680,"TEXT"
1394,1572,1545,1707,"TEXT"
1691,1609,1883,1723,"TEXT"
1969,1615,2164,1720,"TEXT"
2296,1631,2477,1723,"TEXT"
1788,1458,1848,1536,"TEXT"
1883,1463,2004,1555,"TEXT"
2053,1461,2161,1569,"TEXT"
2199,1472,2334,1582,"TEXT"
2353,1488,2502,1572,"TEXT"
2550,1482,2680,1566,"TEXT"
2469,1342,2588,1444,"TEXT"
