283,638,481,766,"TEXT"
574,613,900,738,"TEXT"
1011,594,1455,711,"TEXT"
1577,594,1743,717,"TEXT"
1840,602,2038,711,"TEXT"
2079,628,2304,732,"TEXT"
2317,619,2604,749,"TEXT"
409,779,679,919,"TEXT"
764,800,1028,917,"TEXT"
1121,764,1381,894,"TEXT"
1455,772,1751,898,"TEXT"
1813,774,1943,904,"TEXT"
1972,789,2226,921,"TEXT"
2277,796,2549,923,"TEXT"
430,913,685,1026,"TEXT"
757,911,1068,1009,"TEXT"
1162,887,1538,1009,"TEXT"
1674,911,1849,1009,"TEXT"
1896,926,2138,1034,"TEXT"
2211,932,2419,1040,"TEXT"
504,1017,770,1126,"TEXT"
887,1015,1021,1115,"TEXT"
1149,1011,1368,1111,"TEXT"
1421,1004,1511,1121,"TEXT"
1602,1009,1764,1123,"TEXT"
1834,1017,1979,1117,"TEXT"
2023,1034,2232,1153,"TEXT"
2272,1030,2389,1130,"TEXT"
328,1668,626,1802,"TEXT"
732,1700,857,1840,"TEXT"
894,1706,1043,1802,"TEXT"
1143,1674,1634,1817,"TEXT"
1721,1672,2087,1817,"TEXT"
321,1813,638,1945,"TEXT"
734,1840,860,1964,"TEXT"
915,1830,1074,1934,"TEXT"
1213,1821,1772,1947,"TEXT"
1874,1845,1964,1943,"TEXT"
313,1940,628,2049,"TEXT"
860,1943,1011,2051,"TEXT"
1153,1968,1228,2036,"TEXT"
1251,1949,1432,2049,"TEXT"
1540,1938,1794,2062,"TEXT"
1879,1953,1968,2053,"TEXT"
336,2047,694,2168,"TEXT"
791,2053,945,2168,"TEXT"
1019,2049,1189,2157,"TEXT"
1304,2062,1523,2162,"TEXT"
1632,2053,1896,2164,"TEXT"
2023,2040,2113,2155,"TEXT"
672,2483,1009,2609,"TEXT"
1109,2455,1400,2604,"TEXT"
1485,2440,1598,2589,"TEXT"
1651,2449,1783,2591,"TEXT"
240,2745,421,2870,"TEXT"
538,2747,1070,2872,"TEXT"
1198,2709,1530,2864,"TEXT"
1640,2711,2223,2889,"TEXT"
2466,2740,2706,2891,"TEXT"
257,2864,528,2989,"TEXT"
628,2887,909,3004,"TEXT"
1030,2840,1153,2994,"TEXT"
1926,2491,2423,2623,"TEXT"
2488,2458,2821,2615,"TEXT"
