231,423,318,477,"TEXT"
347,436,396,477,"TEXT"
583,413,765,481,"TEXT"
291,487,343,528,"TEXT"
368,491,395,528,"TEXT"
582,515,811,578,"TEXT"
160,650,188,696,"TEXT"
235,616,428,681,"TEXT"
439,617,596,684,"TEXT"
620,623,715,688,"TEXT"
723,609,929,683,"TEXT"
136,744,182,806,"TEXT"
224,726,428,781,"TEXT"
456,723,566,782,"TEXT"
576,720,667,783,"TEXT"
689,723,905,786,"TEXT"
920,723,1066,783,"TEXT"
1076,717,1130,784,"TEXT"
210,841,422,894,"TEXT"
470,830,605,885,"TEXT"
631,828,692,880,"TEXT"
699,825,886,890,"TEXT"
898,820,1069,882,"TEXT"
1083,810,1237,892,"TEXT"
1245,817,1309,890,"TEXT"
135,945,193,1006,"TEXT"
203,923,367,1000,"TEXT"
400,936,556,999,"TEXT"
576,937,661,992,"TEXT"
686,933,876,1003,"TEXT"
886,926,1009,995,"TEXT"
1026,929,1081,990,"TEXT"
197,1034,489,1102,"TEXT"
501,1045,552,1101,"TEXT"
680,1043,905,1105,"TEXT"
912,1037,1070,1103,"TEXT"
1083,1026,1273,1102,"TEXT"
1284,1043,1407,1100,"TEXT"
209,1106,405,1163,"TEXT"
420,1103,565,1171,"TEXT"
590,1106,651,1163,"TEXT"
112,1222,169,1277,"TEXT"
196,1218,370,1276,"TEXT"
390,1210,506,1277,"TEXT"
517,1211,612,1277,"TEXT"
628,1197,770,1270,"TEXT"
782,1211,926,1273,"TEXT"
941,1203,1120,1270,"TEXT"
1128,1189,1336,1270,"TEXT"
1341,1208,1389,1264,"TEXT"
198,1330,400,1381,"TEXT"
432,1322,594,1379,"TEXT"
612,1316,736,1377,"TEXT"
751,1325,804,1370,"TEXT"
827,1321,1037,1376,"TEXT"
1056,1328,1279,1382,"TEXT"
1294,1303,1440,1380,"TEXT"
200,1394,326,1447,"TEXT"
354,1385,551,1450,"TEXT"
569,1381,768,1440,"TEXT"
783,1388,838,1443,"TEXT"
121,1509,176,1578,"TEXT"
193,1503,354,1565,"TEXT"
366,1495,472,1554,"TEXT"
496,1495,614,1553,"TEXT"
639,1481,776,1549,"TEXT"
787,1489,936,1561,"TEXT"
945,1494,1067,1564,"TEXT"
1079,1484,1362,1559,"TEXT"
1375,1481,1427,1546,"TEXT"
