168,157,620,278,"TEXT"
1278,14,1651,122,"TEXT"
1632,166,1797,247,"TEXT"
732,220,941,312,"TEXT"
974,207,1149,324,"TEXT"
1174,255,1566,349,"TEXT"
1580,282,1680,353,"TEXT"
1716,272,1839,368,"TEXT"
355,301,457,414,"TEXT"
530,299,768,453,"TEXT"
801,349,1166,464,"TEXT"
1255,362,1501,493,"TEXT"
1553,362,1772,497,"TEXT"
359,447,791,559,"TEXT"
855,466,1039,587,"TEXT"
1062,474,1216,595,"TEXT"
1251,512,1403,624,"TEXT"
1437,532,1582,614,"TEXT"
1616,545,1807,645,"TEXT"
355,593,514,670,"TEXT"
562,576,947,712,"TEXT"
1007,647,1207,747,"TEXT"
1255,647,1516,764,"TEXT"
1551,632,1816,776,"TEXT"
1853,695,1957,780,"TEXT"
351,724,439,828,"TEXT"
487,728,799,862,"TEXT"
812,776,945,862,"TEXT"
978,762,1191,874,"TEXT"
1216,764,1372,887,"TEXT"
1428,776,1730,916,"TEXT"
1764,805,1968,911,"TEXT"
332,880,520,964,"TEXT"
547,882,928,997,"TEXT"
953,922,1055,1016,"TEXT"
1095,939,1170,1018,"TEXT"
1239,937,1334,1028,"TEXT"
1355,922,1624,1041,"TEXT"
1664,947,1893,1057,"TEXT"
345,989,664,1128,"TEXT"
703,1005,937,1145,"TEXT"
964,1032,1182,1159,"TEXT"
1249,1049,1539,1187,"TEXT"
1568,1093,1680,1199,"TEXT"
1720,1066,1889,1189,"TEXT"
328,1141,622,1249,"TEXT"
668,1157,872,1282,"TEXT"
903,1222,1130,1314,"TEXT"
1153,1193,1405,1328,"TEXT"
1443,1239,1522,1341,"TEXT"
1568,1226,1776,1345,"TEXT"
320,1264,430,1384,"TEXT"
474,1326,674,1416,"TEXT"
709,1318,884,1453,"TEXT"
945,1372,1024,1453,"TEXT"
1070,1345,1330,1472,"TEXT"
1376,1393,1605,1482,"TEXT"
1657,1397,1945,1501,"TEXT"
343,1422,755,1549,"TEXT"
845,1455,1076,1591,"TEXT"
1126,1484,1337,1616,"TEXT"
1384,1491,1628,1630,"TEXT"
1657,1549,1755,1637,"TEXT"
1766,1501,1959,1637,"TEXT"
328,1591,466,1718,"TEXT"
507,1568,664,1712,"TEXT"
693,1601,780,1718,"TEXT"
816,1597,1024,1741,"TEXT"
1059,1630,1247,1762,"TEXT"
1282,1641,1434,1764,"TEXT"
