343,647,698,797,"TEXT"
723,602,1063,742,"TEXT"
1063,512,1363,702,"TEXT"
278,812,738,1012,"TEXT"
828,712,1513,927,"TEXT"
338,1077,648,1257,"TEXT"
703,1032,978,1192,"TEXT"
1048,977,1468,1172,"TEXT"
1533,992,1983,1177,"TEXT"
2458,957,2868,1097,"TEXT"
2918,907,3223,1077,"TEXT"
3288,947,3753,1082,"TEXT"
148,1262,713,1452,"TEXT"
793,1217,1148,1397,"TEXT"
1208,1217,1518,1382,"TEXT"
1703,1227,2158,1387,"TEXT"
2188,1187,2553,1367,"TEXT"
2673,1157,3303,1342,"TEXT"
3378,1207,3698,1317,"TEXT"
113,1462,623,1627,"TEXT"
728,1432,1413,1587,"TEXT"
1468,1467,1718,1617,"TEXT"
1763,1412,2418,1577,"TEXT"
2478,1427,2878,1557,"TEXT"
2943,1367,3448,1537,"TEXT"
3443,1352,3878,1542,"TEXT"
443,1627,803,1787,"TEXT"
938,1632,1138,1797,"TEXT"
1233,1607,1633,1777,"TEXT"
1718,1622,2228,1777,"TEXT"
2283,1592,2703,1762,"TEXT"
2753,1622,2918,1777,"TEXT"
2978,1632,3343,1762,"TEXT"
3378,1577,3653,1777,"TEXT"
118,1857,468,2007,"TEXT"
493,1822,733,2002,"TEXT"
863,1862,1073,1982,"TEXT"
1123,1792,1448,1987,"TEXT"
1468,1807,1793,2002,"TEXT"
1913,1827,2393,1972,"TEXT"
2443,1792,2818,1962,"TEXT"
2858,1827,3018,1992,"TEXT"
3103,1802,3313,1992,"TEXT"
3673,1807,3938,1942,"TEXT"
