791,380,1285,529,"TEXT"
1323,418,1534,529,"TEXT"
1550,388,2031,523,"TEXT"
456,618,688,715,"TEXT"
1677,675,2088,783,"TEXT"
442,764,985,904,"TEXT"
1688,815,2213,913,"TEXT"
337,1161,513,1269,"TEXT"
613,1161,983,1291,"TEXT"
1075,1172,1315,1304,"TEXT"
1313,1202,1553,1315,"TEXT"
1610,1177,1904,1296,"TEXT"
1902,1156,2318,1288,"TEXT"
334,1323,434,1410,"TEXT"
450,1329,618,1404,"TEXT"
650,1313,802,1404,"TEXT"
853,1299,972,1410,"TEXT"
1050,1315,1313,1437,"TEXT"
1350,1326,1634,1448,"TEXT"
1675,1358,2199,1448,"TEXT"
2226,1315,2467,1431,"TEXT"
323,1431,518,1534,"TEXT"
650,1464,772,1540,"TEXT"
869,1450,1150,1553,"TEXT"
1183,1469,1429,1577,"TEXT"
1483,1453,1877,1580,"TEXT"
1918,1450,2148,1585,"TEXT"
2177,1461,2434,1567,"TEXT"
340,1542,537,1680,"TEXT"
599,1564,737,1675,"TEXT"
780,1596,972,1683,"TEXT"
1053,1561,1456,1694,"TEXT"
1504,1591,1796,1691,"TEXT"
1837,1604,1918,1699,"TEXT"
2034,1594,2188,1688,"TEXT"
2218,1588,2445,1694,"TEXT"
350,1699,623,1850,"TEXT"
713,1745,961,1854,"TEXT"
1013,1729,1402,1864,"TEXT"
1423,1723,1567,1837,"TEXT"
1599,1702,1967,1821,"TEXT"
2018,1715,2310,1807,"TEXT"
2310,1685,2453,1788,"TEXT"
326,1853,699,1999,"TEXT"
761,1872,1172,1985,"TEXT"
1234,1875,1469,1983,"TEXT"
1507,1837,1777,1977,"TEXT"
1826,1818,2050,1950,"TEXT"
2080,1818,2529,1926,"TEXT"
334,1996,896,2142,"TEXT"
988,2018,1234,2123,"TEXT"
1269,1994,1645,2104,"TEXT"
1731,1980,1991,2069,"TEXT"
2040,1945,2250,2053,"TEXT"
1185,2231,1518,2380,"TEXT"
1523,2215,1999,2350,"TEXT"
2015,2202,2240,2337,"TEXT"
