530,14,804,132,"TEXT"
911,66,1178,143,"TEXT"
1263,47,1615,184,"TEXT"
1667,73,2056,199,"TEXT"
2141,110,2378,206,"TEXT"
1189,6,1559,55,"TEXT"
1663,6,1926,77,"TEXT"
622,269,815,410,"TEXT"
856,288,1222,425,"TEXT"
1300,314,1707,455,"TEXT"
1770,336,2152,480,"TEXT"
722,418,1081,566,"TEXT"
1167,443,1507,577,"TEXT"
1567,477,2037,599,"TEXT"
974,584,1474,695,"TEXT"
2163,528,2241,599,"TEXT"
1122,751,1326,836,"TEXT"
759,803,944,932,"TEXT"
985,829,1326,962,"TEXT"
1422,843,1730,999,"TEXT"
1467,1129,1663,1284,"TEXT"
1826,1195,2385,1314,"TEXT"
559,1325,881,1510,"TEXT"
985,1406,1281,1532,"TEXT"
1333,1351,1752,1518,"TEXT"
1811,1418,2137,1540,"TEXT"
544,1684,789,1814,"TEXT"
859,1710,1059,1821,"TEXT"
1119,1680,1307,1810,"TEXT"
1344,1677,1700,1818,"TEXT"
1756,1680,2133,1836,"TEXT"
2211,1718,2470,1821,"TEXT"
2485,1680,2793,1806,"TEXT"
144,1784,456,1929,"TEXT"
526,1814,767,1932,"TEXT"
841,1829,1152,1955,"TEXT"
1193,1814,1352,1951,"TEXT"
1433,1836,1626,1951,"TEXT"
1667,1851,2007,1955,"TEXT"
2070,1832,2363,1962,"TEXT"
2415,1840,2641,1966,"TEXT"
137,1962,485,2069,"TEXT"
556,1973,796,2066,"TEXT"
856,1973,1015,2077,"TEXT"
1037,1988,1167,2077,"TEXT"
1233,1977,1552,2088,"TEXT"
1615,1958,1763,2069,"TEXT"
1822,1951,2489,2118,"TEXT"
189,2062,459,2218,"TEXT"
541,2125,907,2214,"TEXT"
996,2080,1296,2218,"TEXT"
1363,2099,1852,2229,"TEXT"
1955,2106,2400,2232,"TEXT"
2463,2095,2822,2258,"TEXT"
189,2258,300,2347,"TEXT"
433,2255,574,2355,"TEXT"
637,2251,1052,2366,"TEXT"
1137,2232,1448,2388,"TEXT"
1522,2229,2041,2384,"TEXT"
2133,2251,2511,2403,"TEXT"
2574,2269,2867,2421,"TEXT"
167,2388,341,2506,"TEXT"
393,2366,804,2514,"TEXT"
881,2366,1063,2506,"TEXT"
1330,2377,1833,2536,"TEXT"
237,2606,778,2755,"TEXT"
226,2766,456,2914,"TEXT"
593,2806,1215,2918,"TEXT"
207,2966,515,3066,"TEXT"
719,2914,1148,3103,"TEXT"
167,3280,589,3410,"TEXT"
741,3258,967,3406,"TEXT"
226,3447,437,3599,"TEXT"
637,3473,1111,3595,"TEXT"
1156,3440,1785,3562,"TEXT"
