101,69,168,108,"TEXT"
315,68,412,104,"TEXT"
435,66,593,111,"TEXT"
612,57,765,115,"TEXT"
796,57,852,105,"TEXT"
98,122,295,173,"TEXT"
325,121,424,181,"TEXT"
449,125,541,166,"TEXT"
557,120,680,176,"TEXT"
706,117,855,173,"TEXT"
875,125,994,173,"TEXT"
879,63,1001,114,"TEXT"
101,191,223,235,"TEXT"
235,184,326,231,"TEXT"
356,185,501,230,"TEXT"
527,181,680,226,"TEXT"
704,186,858,236,"TEXT"
880,179,1002,227,"TEXT"
1030,182,1135,238,"TEXT"
1169,181,1315,232,"TEXT"
1329,190,1427,237,"TEXT"
1142,54,1322,116,"TEXT"
1341,46,1457,104,"TEXT"
1019,117,1129,170,"TEXT"
1141,118,1292,170,"TEXT"
1318,117,1393,168,"TEXT"
284,244,392,306,"TEXT"
90,248,253,301,"TEXT"
409,253,446,297,"TEXT"
454,248,541,298,"TEXT"
569,244,777,297,"TEXT"
787,241,928,296,"TEXT"
944,254,1092,301,"TEXT"
1122,244,1263,295,"TEXT"
1286,240,1484,312,"TEXT"
93,320,182,367,"TEXT"
191,315,229,364,"TEXT"
236,313,341,360,"TEXT"
363,306,549,355,"TEXT"
571,312,716,366,"TEXT"
737,306,820,357,"TEXT"
848,310,944,373,"TEXT"
967,306,1043,359,"TEXT"
1074,303,1171,372,"TEXT"
1192,313,1360,365,"TEXT"
1384,313,1454,375,"TEXT"
98,378,206,434,"TEXT"
222,372,304,425,"TEXT"
335,371,463,421,"TEXT"
485,368,584,420,"TEXT"
609,374,720,415,"TEXT"
744,372,851,420,"TEXT"
883,378,976,430,"TEXT"
1015,375,1068,421,"TEXT"
1088,374,1242,435,"TEXT"
1272,378,1417,432,"TEXT"
86,443,167,491,"TEXT"
192,442,262,490,"TEXT"
287,436,405,487,"TEXT"
417,440,540,486,"TEXT"
557,435,670,494,"TEXT"
689,435,770,484,"TEXT"
802,438,911,494,"TEXT"
920,440,1054,489,"TEXT"
1077,437,1224,496,"TEXT"
1244,449,1385,499,"TEXT"
82,503,222,567,"TEXT"
237,511,374,552,"TEXT"
394,499,598,554,"TEXT"
616,502,734,549,"TEXT"
759,503,864,546,"TEXT"
888,510,1000,553,"TEXT"
1018,513,1133,560,"TEXT"
1150,509,1240,557,"TEXT"
1262,506,1403,567,"TEXT"
82,579,238,619,"TEXT"
263,563,463,615,"TEXT"
490,563,654,615,"TEXT"
676,560,754,620,"TEXT"
775,562,907,622,"TEXT"
947,572,1052,624,"TEXT"
1073,569,1141,622,"TEXT"
1161,570,1371,631,"TEXT"
82,637,216,685,"TEXT"
240,631,314,679,"TEXT"
332,631,419,682,"TEXT"
440,631,586,683,"TEXT"
601,643,679,692,"TEXT"
703,630,778,685,"TEXT"
810,634,955,685,"TEXT"
972,641,1114,690,"TEXT"
1135,641,1396,692,"TEXT"
78,706,218,761,"TEXT"
249,701,333,752,"TEXT"
355,705,399,747,"TEXT"
410,694,546,749,"TEXT"
571,707,644,750,"TEXT"
675,697,797,751,"TEXT"
830,702,967,755,"TEXT"
1006,701,1117,754,"TEXT"
1134,705,1219,763,"TEXT"
1235,717,1356,761,"TEXT"
84,772,233,833,"TEXT"
261,763,337,817,"TEXT"
347,774,552,814,"TEXT"
572,769,647,825,"TEXT"
662,763,791,833,"TEXT"
808,768,962,830,"TEXT"
973,779,1174,826,"TEXT"
1194,779,1264,826,"TEXT"
1291,778,1382,825,"TEXT"
74,844,207,891,"TEXT"
232,833,387,890,"TEXT"
404,833,511,894,"TEXT"
534,829,638,888,"TEXT"
659,841,788,891,"TEXT"
796,849,835,897,"TEXT"
850,844,1014,910,"TEXT"
1028,842,1170,902,"TEXT"
1196,840,1294,905,"TEXT"
1313,835,1441,905,"TEXT"
1398,764,1462,829,"TEXT"
69,971,148,1033,"TEXT"
156,972,278,1032,"TEXT"
291,963,479,1028,"TEXT"
489,967,576,1029,"TEXT"
594,975,693,1032,"TEXT"
712,967,753,1033,"TEXT"
772,963,849,1025,"TEXT"
854,977,959,1033,"TEXT"
973,971,1120,1036,"TEXT"
1142,965,1256,1040,"TEXT"
1274,980,1356,1055,"TEXT"
1373,979,1419,1034,"TEXT"
