788,194,926,288,"TEXT"
961,196,1210,285,"TEXT"
1264,199,1596,285,"TEXT"
1645,196,1915,277,"TEXT"
875,291,1183,372,"TEXT"
1229,294,1450,369,"TEXT"
1575,296,1634,367,"TEXT"
1031,364,1391,442,"TEXT"
756,866,991,972,"TEXT"
1072,880,1504,977,"TEXT"
1540,891,1764,985,"TEXT"
2045,701,2199,793,"TEXT"
2277,718,2707,802,"TEXT"
207,1121,358,1207,"TEXT"
418,1123,531,1213,"TEXT"
583,1134,758,1223,"TEXT"
772,1131,875,1207,"TEXT"
940,1113,1258,1202,"TEXT"
1340,1126,1483,1202,"TEXT"
1545,1107,2015,1218,"TEXT"
2080,1115,2261,1204,"TEXT"
2313,1121,2418,1191,"TEXT"
2445,1110,2575,1191,"TEXT"
175,1231,518,1326,"TEXT"
604,1223,1058,1331,"TEXT"
1126,1237,1334,1329,"TEXT"
1396,1234,1494,1331,"TEXT"
1524,1228,1689,1323,"TEXT"
1783,1223,2056,1331,"TEXT"
2123,1242,2372,1329,"TEXT"
2426,1218,2794,1315,"TEXT"
158,1334,491,1442,"TEXT"
588,1342,745,1445,"TEXT"
831,1361,1167,1453,"TEXT"
1207,1348,1375,1464,"TEXT"
1426,1348,1580,1448,"TEXT"
1640,1345,2064,1442,"TEXT"
2069,1342,2321,1450,"TEXT"
2396,1342,2645,1442,"TEXT"
183,1467,521,1569,"TEXT"
621,1464,923,1575,"TEXT"
980,1469,1248,1564,"TEXT"
169,1745,507,1845,"TEXT"
80,1904,272,1996,"TEXT"
356,1923,575,1996,"TEXT"
596,1899,853,1996,"TEXT"
1018,1877,1331,1985,"TEXT"
1383,1904,1472,1977,"TEXT"
1480,1877,1802,1991,"TEXT"
89,2015,348,2126,"TEXT"
399,2023,545,2115,"TEXT"
577,2004,845,2113,"TEXT"
896,2007,1075,2113,"TEXT"
1167,2031,1372,2139,"TEXT"
1407,2021,1561,2126,"TEXT"
1602,2034,1718,2126,"TEXT"
1729,2015,2034,2123,"TEXT"
72,2140,437,2248,"TEXT"
515,2142,748,2231,"TEXT"
31,2291,469,2410,"TEXT"
513,2296,872,2407,"TEXT"
969,2300,1215,2394,"TEXT"
1242,2291,1534,2394,"TEXT"
50,2413,258,2542,"TEXT"
323,2429,877,2534,"TEXT"
1999,3088,2613,3194,"TEXT"
