1267,199,1391,310,"TEXT"
840,218,953,321,"TEXT"
1437,207,1683,318,"TEXT"
1723,218,1877,285,"TEXT"
1931,185,2199,310,"TEXT"
2207,196,2275,294,"TEXT"
594,396,937,550,"TEXT"
1250,429,1596,548,"TEXT"
618,550,796,658,"TEXT"
875,558,1177,675,"TEXT"
1221,588,1404,661,"TEXT"
1540,607,1810,729,"TEXT"
580,1102,958,1231,"TEXT"
1053,1104,1245,1218,"TEXT"
1348,1091,1677,1207,"TEXT"
1713,1077,1999,1204,"TEXT"
2045,1115,2258,1188,"TEXT"
2294,1083,2710,1183,"TEXT"
556,1245,904,1372,"TEXT"
964,1248,1156,1345,"TEXT"
575,1402,769,1507,"TEXT"
823,1407,945,1513,"TEXT"
1183,1402,1377,1510,"TEXT"
1467,1369,1786,1504,"TEXT"
1880,1377,2037,1485,"TEXT"
2126,1334,2361,1477,"TEXT"
2402,1372,2607,1467,"TEXT"
561,1529,1040,1658,"TEXT"
1099,1518,1367,1637,"TEXT"
561,2167,861,2296,"TEXT"
940,2150,1256,2296,"TEXT"
1285,2175,1613,2277,"TEXT"
1688,2145,1872,2267,"TEXT"
1980,2188,2283,2269,"TEXT"
2307,2153,2577,2264,"TEXT"
2591,2110,2780,2253,"TEXT"
542,2350,856,2450,"TEXT"
885,2350,1080,2426,"TEXT"
1126,2304,1415,2421,"TEXT"
1456,2294,1885,2410,"TEXT"
1956,2283,2248,2413,"TEXT"
2264,2272,2429,2404,"TEXT"
540,2485,869,2585,"TEXT"
907,2442,1413,2567,"TEXT"
569,2723,913,2856,"TEXT"
975,2702,1318,2856,"TEXT"
1402,2704,1802,2834,"TEXT"
1907,2694,2118,2848,"TEXT"
2240,2734,2513,2815,"TEXT"
2580,2702,2826,2815,"TEXT"
507,2883,704,3023,"TEXT"
1158,2991,1326,3091,"TEXT"
1477,2931,1799,3067,"TEXT"
648,3250,977,3418,"TEXT"
1240,3264,1723,3380,"TEXT"
