358,396,564,513,"TEXT"
710,413,1191,483,"TEXT"
1299,372,1802,480,"TEXT"
1923,377,2337,488,"TEXT"
2399,413,2650,494,"TEXT"
345,507,813,607,"TEXT"
880,477,1372,575,"TEXT"
1461,475,1810,591,"TEXT"
1896,485,2180,588,"TEXT"
2231,521,2550,596,"TEXT"
302,621,558,726,"TEXT"
704,599,1061,702,"TEXT"
1131,575,1696,683,"TEXT"
1783,580,2215,694,"TEXT"
2285,599,2713,715,"TEXT"
264,744,426,829,"TEXT"
521,723,842,815,"TEXT"
950,734,1126,826,"TEXT"
1188,718,1283,794,"TEXT"
1345,694,1783,794,"TEXT"
1885,685,2310,796,"TEXT"
2334,731,2450,810,"TEXT"
2475,704,2729,826,"TEXT"
272,837,429,953,"TEXT"
491,829,761,948,"TEXT"
834,850,1045,948,"TEXT"
299,1039,734,1183,"TEXT"
858,1023,1245,1153,"TEXT"
1348,996,1802,1140,"TEXT"
1931,1023,2142,1150,"TEXT"
2264,1010,2691,1153,"TEXT"
283,1177,672,1331,"TEXT"
723,1169,915,1269,"TEXT"
304,1413,902,1545,"TEXT"
950,1391,1364,1510,"TEXT"
1421,1407,1531,1513,"TEXT"
1629,1380,2134,1496,"TEXT"
2194,1385,2548,1523,"TEXT"
269,1567,734,1661,"TEXT"
842,1513,1091,1626,"TEXT"
1210,1499,1715,1623,"TEXT"
1821,1488,2223,1634,"TEXT"
2337,1502,2783,1621,"TEXT"
264,1656,645,1783,"TEXT"
734,1664,1083,1777,"TEXT"
1223,1613,1672,1753,"TEXT"
269,2031,756,2164,"TEXT"
888,2058,1126,2158,"TEXT"
1253,2045,1348,2129,"TEXT"
1450,1991,1815,2121,"TEXT"
1896,1975,2380,2104,"TEXT"
2448,2002,2796,2123,"TEXT"
277,2172,453,2342,"TEXT"
556,2156,875,2283,"TEXT"
1007,2167,1542,2285,"TEXT"
1588,2113,1923,2256,"TEXT"
1996,2091,2334,2237,"TEXT"
2421,2121,2588,2256,"TEXT"
304,2331,494,2415,"TEXT"
572,2331,823,2421,"TEXT"
975,2304,1261,2385,"TEXT"
1372,2258,1804,2380,"TEXT"
1926,2256,2223,2364,"TEXT"
2310,2256,2596,2364,"TEXT"
280,2437,637,2561,"TEXT"
