257,360,321,399,"TEXT"
343,353,389,403,"TEXT"
648,289,847,360,"TEXT"
193,523,233,588,"TEXT"
255,505,495,571,"TEXT"
533,484,733,543,"TEXT"
761,435,984,532,"TEXT"
1019,444,1119,513,"TEXT"
1161,437,1337,503,"TEXT"
176,633,228,697,"TEXT"
255,593,496,676,"TEXT"
552,581,824,645,"TEXT"
869,560,1001,639,"TEXT"
179,740,235,799,"TEXT"
251,727,327,783,"TEXT"
359,707,459,772,"TEXT"
487,710,594,770,"TEXT"
618,692,705,756,"TEXT"
738,663,934,756,"TEXT"
964,679,1009,750,"TEXT"
1028,656,1197,733,"TEXT"
1219,673,1334,732,"TEXT"
174,838,222,895,"TEXT"
252,837,306,887,"TEXT"
334,830,373,879,"TEXT"
390,831,448,874,"TEXT"
473,814,638,875,"TEXT"
669,804,822,864,"TEXT"
841,797,1047,853,"TEXT"
1083,788,1204,852,"TEXT"
1234,786,1335,853,"TEXT"
1347,795,1438,861,"TEXT"
248,895,351,940,"TEXT"
388,884,435,949,"TEXT"
467,881,576,934,"TEXT"
166,992,218,1056,"TEXT"
252,985,523,1059,"TEXT"
547,983,754,1042,"TEXT"
785,950,884,1033,"TEXT"
919,958,1124,1026,"TEXT"
1142,945,1274,1029,"TEXT"
1291,966,1405,1029,"TEXT"
180,1108,236,1176,"TEXT"
253,1083,404,1167,"TEXT"
426,1103,520,1155,"TEXT"
535,1086,587,1148,"TEXT"
596,1089,741,1160,"TEXT"
770,1071,935,1155,"TEXT"
954,1069,1111,1148,"TEXT"
1145,1070,1211,1145,"TEXT"
1220,1069,1338,1162,"TEXT"
167,1222,224,1275,"TEXT"
239,1213,404,1277,"TEXT"
435,1193,570,1275,"TEXT"
596,1206,750,1269,"TEXT"
781,1197,972,1269,"TEXT"
982,1195,1266,1275,"TEXT"
1293,1203,1430,1276,"TEXT"
177,1337,210,1395,"TEXT"
246,1311,417,1394,"TEXT"
446,1309,640,1379,"TEXT"
682,1319,767,1373,"TEXT"
804,1321,956,1383,"TEXT"
999,1305,1060,1375,"TEXT"
1075,1322,1284,1385,"TEXT"
1327,1323,1412,1398,"TEXT"
1419,1320,1459,1393,"TEXT"
252,1398,395,1441,"TEXT"
432,1385,630,1452,"TEXT"
662,1388,700,1438,"TEXT"
732,1387,906,1448,"TEXT"
933,1392,1076,1438,"TEXT"
161,1499,218,1559,"TEXT"
233,1488,355,1552,"TEXT"
364,1498,553,1549,"TEXT"
593,1501,693,1557,"TEXT"
736,1485,988,1553,"TEXT"
1037,1486,1248,1562,"TEXT"
1273,1493,1457,1558,"TEXT"
229,1555,327,1615,"TEXT"
382,1552,527,1604,"TEXT"
547,1564,673,1618,"TEXT"
706,1557,883,1628,"TEXT"
924,1572,1044,1637,"TEXT"
156,1670,207,1734,"TEXT"
233,1649,527,1720,"TEXT"
573,1669,716,1738,"TEXT"
737,1662,899,1745,"TEXT"
921,1679,1201,1755,"TEXT"
1221,1676,1441,1748,"TEXT"
233,1720,365,1786,"TEXT"
383,1725,453,1802,"TEXT"
161,1825,216,1900,"TEXT"
235,1823,406,1906,"TEXT"
446,1840,582,1905,"TEXT"
610,1839,690,1908,"TEXT"
709,1848,873,1916,"TEXT"
906,1863,1041,1923,"TEXT"
1067,1872,1237,1944,"TEXT"
