107,102,621,204,"TEXT"
175,423,467,558,"TEXT"
518,440,858,553,"TEXT"
896,464,1180,577,"TEXT"
1196,475,1331,583,"TEXT"
345,567,594,672,"TEXT"
661,556,926,683,"TEXT"
985,594,1250,694,"TEXT"
918,913,1104,1026,"TEXT"
1172,907,1602,1029,"TEXT"
1621,915,1718,1018,"TEXT"
121,1102,375,1226,"TEXT"
415,1264,696,1383,"TEXT"
742,1294,1123,1391,"TEXT"
1169,1296,1307,1396,"TEXT"
1372,1304,1588,1396,"TEXT"
1596,1326,2053,1399,"TEXT"
2080,1291,2240,1399,"TEXT"
2294,1323,2526,1402,"TEXT"
226,1375,491,1491,"TEXT"
523,1391,894,1515,"TEXT"
931,1391,1123,1499,"TEXT"
1164,1415,1407,1507,"TEXT"
1429,1399,1585,1521,"TEXT"
1655,1413,1853,1516,"TEXT"
1907,1410,2031,1502,"TEXT"
2083,1421,2334,1523,"TEXT"
2361,1399,2607,1513,"TEXT"
340,1488,602,1613,"TEXT"
688,1515,867,1599,"TEXT"
918,1519,1180,1611,"TEXT"
1202,1526,1294,1604,"TEXT"
1329,1513,1626,1615,"TEXT"
1650,1507,2110,1613,"TEXT"
2194,1518,2480,1591,"TEXT"
623,1618,994,1731,"TEXT"
1075,1613,1488,1729,"TEXT"
1561,1604,1707,1699,"TEXT"
1861,1613,2150,1710,"TEXT"
2172,1602,2261,1680,"TEXT"
1975,1888,2258,2023,"TEXT"
1818,2050,2094,2169,"TEXT"
2134,2069,2464,2180,"TEXT"
1907,2175,2266,2285,"TEXT"
