209,87,303,146,"TEXT"
347,63,404,140,"TEXT"
432,80,495,146,"TEXT"
524,76,604,140,"TEXT"
636,76,755,140,"TEXT"
109,237,162,306,"TEXT"
207,235,320,285,"TEXT"
329,247,425,281,"TEXT"
443,228,592,285,"TEXT"
626,221,753,290,"TEXT"
776,239,870,301,"TEXT"
892,239,1034,313,"TEXT"
1065,255,1200,323,"TEXT"
189,285,342,338,"TEXT"
371,289,457,336,"TEXT"
487,286,650,341,"TEXT"
280,380,380,433,"TEXT"
411,393,508,439,"TEXT"
265,432,363,481,"TEXT"
425,444,543,495,"TEXT"
259,489,373,538,"TEXT"
423,495,519,539,"TEXT"
263,541,381,582,"TEXT"
433,539,563,591,"TEXT"
257,588,379,640,"TEXT"
463,589,667,656,"TEXT"
258,641,398,693,"TEXT"
475,655,648,725,"TEXT"
