750,229,991,313,"TEXT"
1096,256,1275,315,"TEXT"
1329,264,1556,340,"TEXT"
1629,272,1740,334,"TEXT"
1758,234,2021,318,"TEXT"
2072,156,2315,269,"TEXT"
699,345,899,407,"TEXT"
994,334,1188,415,"TEXT"
1285,348,1580,429,"TEXT"
1661,337,1804,429,"TEXT"
1877,313,1991,399,"TEXT"
2037,296,2121,385,"TEXT"
2161,294,2310,375,"TEXT"
661,418,915,499,"TEXT"
1056,429,1315,510,"TEXT"
1413,429,1775,523,"TEXT"
1834,442,1918,499,"TEXT"
658,504,918,594,"TEXT"
988,537,1123,596,"TEXT"
980,799,1337,899,"TEXT"
1385,810,1745,923,"TEXT"
1815,821,2075,904,"TEXT"
2145,804,2280,890,"TEXT"
2326,777,2531,850,"TEXT"
602,923,742,994,"TEXT"
813,907,958,991,"TEXT"
1007,921,1240,1002,"TEXT"
588,1221,845,1321,"TEXT"
972,1229,1150,1321,"TEXT"
1248,1221,1526,1353,"TEXT"
1640,1242,1794,1350,"TEXT"
1853,1207,2258,1334,"TEXT"
2331,1199,2661,1302,"TEXT"
610,1350,745,1450,"TEXT"
845,1331,950,1431,"TEXT"
988,1334,1099,1434,"TEXT"
518,2404,885,2540,"TEXT"
1050,2418,1180,2513,"TEXT"
1310,2407,1540,2521,"TEXT"
1631,2415,1988,2537,"TEXT"
2075,2453,2242,2556,"TEXT"
2310,2440,2534,2542,"TEXT"
2572,2437,2715,2550,"TEXT"
491,2545,815,2667,"TEXT"
1010,2553,1164,2640,"TEXT"
1256,2545,1518,2658,"TEXT"
1637,2548,1785,2645,"TEXT"
1907,2558,2094,2683,"TEXT"
2175,2591,2388,2672,"TEXT"
2496,2572,2758,2694,"TEXT"
475,2680,653,2796,"TEXT"
788,2664,929,2780,"TEXT"
1088,2667,1269,2783,"TEXT"
1369,2683,1507,2802,"TEXT"
1694,2715,1921,2802,"TEXT"
2010,2694,2202,2804,"TEXT"
2321,2707,2596,2840,"TEXT"
510,2802,677,2926,"TEXT"
1158,2807,1379,2921,"TEXT"
1510,2802,1702,2937,"TEXT"
1780,2858,1975,2972,"TEXT"
2367,2869,2740,2972,"TEXT"
464,2953,645,3031,"TEXT"
723,2918,888,3050,"TEXT"
1021,2977,1183,3088,"TEXT"
1277,2975,1413,3058,"TEXT"
1494,2940,1721,3096,"TEXT"
1907,2983,1996,3083,"TEXT"
2075,2991,2288,3072,"TEXT"
2369,3004,2772,3096,"TEXT"
431,3042,629,3167,"TEXT"
737,3088,991,3204,"TEXT"
1050,3085,1207,3185,"TEXT"
1356,3107,1534,3261,"TEXT"
1685,3129,1818,3215,"TEXT"
1907,3094,2180,3231,"TEXT"
2323,3110,2567,3256,"TEXT"
2634,3118,2840,3258,"TEXT"
