815,226,1126,345,"TEXT"
1177,256,1385,340,"TEXT"
1448,275,1529,334,"TEXT"
1556,242,1775,331,"TEXT"
1810,242,2191,329,"TEXT"
2234,194,2507,302,"TEXT"
807,361,1118,442,"TEXT"
1172,348,1331,442,"TEXT"
1361,364,1718,440,"TEXT"
1742,353,1853,429,"TEXT"
1907,329,2177,429,"TEXT"
799,480,1218,575,"TEXT"
740,918,1021,1048,"TEXT"
1077,980,1277,1058,"TEXT"
1340,991,1569,1080,"TEXT"
1623,996,1753,1077,"TEXT"
1807,1010,2107,1088,"TEXT"
2126,972,2377,1085,"TEXT"
2421,996,2683,1075,"TEXT"
740,1072,945,1148,"TEXT"
1007,1061,1304,1156,"TEXT"
1356,1085,1523,1183,"TEXT"
1583,1083,1742,1180,"TEXT"
1794,1085,1899,1185,"TEXT"
1913,1118,2102,1199,"TEXT"
2183,1094,2485,1204,"TEXT"
723,1177,1013,1258,"TEXT"
1042,1177,1377,1280,"TEXT"
1413,1218,1521,1288,"TEXT"
1169,1421,1542,1523,"TEXT"
1626,1456,1788,1523,"TEXT"
642,1856,1053,1969,"TEXT"
1088,1864,1545,1988,"TEXT"
1594,1931,1858,2013,"TEXT"
1894,1926,2088,2015,"TEXT"
2131,1937,2353,2015,"TEXT"
2407,1945,2604,2023,"TEXT"
631,1969,737,2083,"TEXT"
780,2004,1102,2096,"TEXT"
577,2631,831,2753,"TEXT"
907,2656,1299,2775,"TEXT"
1321,2694,1610,2783,"TEXT"
1653,2669,1958,2799,"TEXT"
2023,2661,2145,2799,"TEXT"
2204,2699,2326,2813,"TEXT"
823,2810,961,2883,"TEXT"
983,2791,1156,2896,"TEXT"
1367,2831,1542,2934,"TEXT"
1956,2858,2123,2940,"TEXT"
2142,2837,2637,2969,"TEXT"
564,2953,858,3085,"TEXT"
1029,2964,1480,3129,"TEXT"
1580,3029,1950,3156,"TEXT"
1994,3013,2267,3142,"TEXT"
2310,3077,2464,3150,"TEXT"
2542,3056,2783,3191,"TEXT"
575,3113,1015,3231,"TEXT"
1237,3164,1550,3258,"TEXT"
1823,3183,2083,3296,"TEXT"
2150,3215,2342,3323,"TEXT"
2426,3204,2764,3331,"TEXT"
510,3240,696,3380,"TEXT"
775,3258,888,3375,"TEXT"
1026,3277,1323,3404,"TEXT"
1364,3296,1826,3434,"TEXT"
1850,3334,2175,3450,"TEXT"
2229,3326,2550,3475,"TEXT"
