362,1099,1068,1334,"TEXT"
1315,1022,1633,1222,"TEXT"
1650,993,2080,1199,"TEXT"
2133,958,2450,1152,"TEXT"
2474,928,2662,1158,"TEXT"
2662,987,2792,1134,"TEXT"
398,1398,721,1564,"TEXT"
733,1352,1062,1581,"TEXT"
1209,1299,1562,1493,"TEXT"
1568,1234,2027,1458,"TEXT"
2074,1181,2345,1422,"TEXT"
2380,1158,2521,1393,"TEXT"
2562,1205,2845,1405,"TEXT"
703,1593,1086,1770,"TEXT"
321,1805,756,1975,"TEXT"
809,1770,1009,1934,"TEXT"
1150,1728,1474,1946,"TEXT"
374,1987,574,2181,"TEXT"
727,1970,980,2175,"TEXT"
445,2175,703,2311,"TEXT"
733,2193,998,2328,"TEXT"
992,2097,1251,2289,"TEXT"
438,2324,851,2454,"TEXT"
949,2338,1281,2503,"TEXT"
1316,2262,1673,2554,"TEXT"
449,2489,697,2624,"TEXT"
746,2495,922,2657,"TEXT"
492,2632,716,2792,"TEXT"
724,2654,1076,2838,"TEXT"
455,2927,866,3146,"TEXT"
162,3192,335,3373,"TEXT"
186,2924,424,3084,"TEXT"
730,3319,1008,3549,"TEXT"
1005,3403,1297,3578,"TEXT"
