59,679,207,723
874,1244,978,1284
896,1048,978,1096
574,619,688,663
273,1061,406,1106
485,151,634,194
232,250,391,296
226,208,361,250
63,1257,181,1299
233,573,411,620
429,572,569,617
685,562,789,608
429,393,609,429
54,629,186,675
283,97,377,144
260,349,443,391
238,158,370,201
646,142,793,187
55,1213,255,1251
358,670,468,718
502,434,657,473
621,1247,784,1289
540,1109,706,1156
890,1197,977,1236
414,1061,588,1106
55,250,170,296
386,108,531,146
598,1053,772,1099
362,1107,532,1156
788,1105,891,1146
230,677,340,721
91,94,273,145
465,205,638,242
600,789,805,827
229,1112,363,1157
348,1401,500,1440
200,1252,348,1297
535,1205,675,1244
236,1341,379,1389
389,1341,553,1389
137,1013,250,1061
223,441,382,480
795,1053,884,1100
521,246,663,287
715,473,857,513
117,1115,217,1161
716,837,939,873
282,1210,464,1247
780,1200,885,1241
898,1102,978,1142
65,1159,194,1204
637,1344,798,1381
452,780,586,829
839,329,943,365
705,610,793,657
594,334,817,373
260,998,429,1056
201,398,411,437
130,201,216,246
192,625,359,671
886,370,964,412
268,489,411,527
459,1164,674,1203
