1252,1803,1589,1949
257,1318,533,1438
247,1108,649,1203
1508,400,1921,515
670,1918,1020,2051
1774,1271,2233,1401
1831,1157,2097,1279
1591,510,1922,615
1148,492,1541,601
1062,837,1375,994
180,1907,464,2030
646,2108,959,2254
1940,400,2284,509
824,1763,1127,1913
1443,1389,1779,1526
1727,1825,2091,1973
124,2429,367,2584
881,1225,1311,1342
1079,1031,1497,1136
239,1612,647,1750
200,1764,464,1903
235,1204,640,1314
1035,1351,1404,1488
1112,370,1479,489
1400,609,1770,702
689,1088,1154,1210
1873,747,2095,874
1596,2280,1934,2434
131,2106,612,2254
1314,2292,1580,2415
1051,1931,1282,2058
546,1331,969,1475
2240,1310,2606,1393
2042,927,2300,1034
1928,1982,2334,2149
1420,895,1998,1011
741,2260,1220,2422
1708,1041,2174,1170
2267,1171,2739,1274
1984,3192,2656,3363
1251,1146,1471,1254
