1394,1378,1778,1499
1517,1254,1817,1376
2592,1252,2908,1373
409,792,671,912
1149,1605,1543,1730
833,3363,1161,3478
1101,1248,1430,1375
358,3347,799,3490
986,679,1379,789
2497,1487,2921,1619
1055,1018,1429,1131
850,3172,1208,3316
1289,3184,1603,3311
2203,3170,2570,3327
1755,1501,2118,1613
1328,1500,1605,1615
315,2204,706,2366
821,789,1230,895
2406,935,2761,1052
1700,717,2035,810
1913,573,2186,685
826,1128,1168,1233
1450,1152,1905,1255
2534,1154,2947,1261
1378,579,1688,690
1874,2260,2181,2361
1740,1036,2014,1137
767,1490,1279,1596
734,1259,1072,1353
525,3223,814,3333
2064,1270,2546,1382
1660,3211,2078,3338
2031,841,2357,934
1223,3335,1475,3458
1240,3065,1557,3185
1177,2196,1524,2343
411,910,697,1008
1267,809,1569,906
899,2234,1128,2358
735,900,1161,1010
619,1369,1100,1473
1841,1388,2118,1495
338,1381,576,1488
1948,937,2351,1038
368,1154,774,1250
430,597,808,678
1938,1179,2258,1263
2219,593,2439,704
1197,2786,1426,2898
2176,3015,2429,3164
