375,464,545,507
68,1150,208,1203
863,1197,978,1240
399,557,594,602
240,177,361,221
780,65,942,110
74,1104,254,1147
255,1213,426,1253
446,1258,575,1300
114,1058,280,1100
20,116,172,162
51,618,189,663
504,1408,668,1449
681,112,883,164
763,408,901,443
189,463,352,510
42,462,220,512
506,413,634,453
363,662,474,709
64,510,247,558
127,414,326,461
743,1140,859,1183
414,127,561,167
698,1096,835,1135
241,121,418,166
887,549,973,587
256,1257,431,1308
277,1101,447,1145
543,505,705,546
252,1367,390,1408
643,73,776,114
397,1040,606,1090
257,1464,449,1503
717,504,847,542
259,1312,425,1360
271,908,438,946
868,495,954,539
118,273,287,315
82,912,256,949
772,443,867,489
158,1005,307,1048
62,561,203,611
326,77,506,117
736,1036,879,1085
40,167,209,217
447,322,597,362
409,1359,601,1404
273,1414,486,1457
543,1099,681,1138
772,926,954,979
902,1036,972,1077
362,1002,563,1041
737,1260,867,1300
865,656,960,695
712,309,851,350
609,549,788,596
79,61,273,115
373,510,520,552
620,462,760,499
145,513,371,557
644,405,747,450
268,793,448,850
257,950,491,998
578,1148,730,1188
35,319,180,367
