736,1348,916,1490
1568,673,1787,795
1150,637,1332,786
778,1832,990,1945
694,913,861,1052
935,1358,1140,1486
871,929,1071,1073
1810,1104,2026,1206
709,1093,964,1199
491,1089,677,1194
757,634,978,756
333,448,552,578
2171,704,2386,834
349,583,482,729
2300,1695,2527,1803
2551,1709,2726,1802
916,1451,1266,1617
1544,1098,1755,1206
209,1752,727,1910
1608,140,1851,261
2046,1539,2277,1636
1029,1227,1287,1334
1680,960,1830,1074
145,440,310,553
1352,652,1542,790
1127,1678,1411,1784
198,1458,591,1614
1959,976,2110,1090
2004,586,2280,688
322,1366,492,1471
2089,136,2258,280
1344,1803,1586,1936
719,1492,887,1623
2140,989,2452,1102
1788,394,1933,535
1004,631,1137,772
505,1353,723,1496
1374,386,1569,513
170,1197,384,1337
1117,512,1355,646
1195,1082,1323,1210
1671,1342,1843,1485
2291,1544,2458,1642
186,746,316,864
1866,121,2076,274
1602,1814,1755,1947
1247,941,1360,1073
165,599,308,724
1010,1114,1176,1213
568,459,806,599
2512,1364,2736,1505
2287,1358,2474,1522
1447,1627,1671,1791
688,1655,847,1787
1341,1105,1533,1214
1826,1334,2220,1484
2491,1216,2737,1328
843,1651,1089,1775
386,1649,641,1777
1463,930,1658,1076
1803,1537,2019,1636
537,1826,765,1935
1898,1633,2038,1822
2283,850,2601,971
178,1039,421,1183
202,1636,362,1777
1623,1539,1781,1628
440,881,664,1046
1610,548,1887,678
1710,1228,1906,1343
513,595,741,734
174,886,410,1032
2488,1030,2681,1128
1960,397,2145,548
1361,546,1573,657
1041,126,1277,252
1045,378,1361,485
1686,1624,1876,1796
214,294,467,412
2530,1856,2744,2008
1106,927,1228,1098
2142,386,2658,525
2423,1112,2674,1209
771,1204,1022,1346
476,768,755,898
2391,711,2665,837
