1900,2536,2325,2659
904,1010,1290,1111
824,1125,1327,1236
1780,454,2180,554
294,1482,691,1581
827,1472,1206,1579
1808,998,2065,1107
2218,1676,2628,1773
1845,874,2221,985
590,2319,952,2435
404,2729,806,2859
349,2454,770,2583
919,583,1322,677
1236,458,1726,569
376,239,658,358
372,2205,858,2331
332,1136,682,1231
2050,1116,2497,1210
346,576,805,684
2570,2885,3023,2997
1358,1827,1743,1920
927,2203,1316,2308
1662,2160,1980,2273
335,678,796,800
1028,2329,1394,2427
306,1601,708,1704
1242,887,1724,1001
992,2966,1458,3074
1508,2296,1784,2404
2309,1426,2788,1566
703,920,1167,1002
1191,191,1577,274
1365,1009,1690,1112
1352,2556,1826,2668
2058,2153,2382,2260
1548,2950,1837,3050
743,1591,1177,1696
2160,2900,2521,3015
353,139,666,230
554,2581,911,2694
346,1025,798,1128
282,3147,530,3253
1723,1439,2266,1558
751,1949,1093,2058
350,457,590,566
2434,2525,2719,2631
1719,1698,2164,1785
1758,1558,2307,1670
2552,1105,2891,1196
300,2081,535,2204
1010,1824,1271,1931
295,904,551,1005
1844,2275,2095,2385
818,320,1238,393
2407,2266,2658,2377
311,1730,574,1834
676,491,1145,572
1824,1226,2121,1329
1414,1698,1683,1797
1648,1924,1982,2034
1437,1124,1745,1213
2045,579,2333,670
2158,1014,2480,1100
