1507,1562,2135,1802
870,1931,1156,2048
684,2173,1107,2288
1367,3215,1786,3321
970,2294,1359,2392
1422,3059,1837,3173
1275,1926,1543,2049
653,2943,1049,3052
663,2419,1115,2524
1137,2204,1565,2284
645,2574,1004,2664
1163,2403,1494,2506
2078,2914,2334,3033
634,2675,1092,2783
1656,2779,1937,2898
1681,1922,1941,2035
664,3216,993,3320
1676,2295,2142,2386
1616,2660,2127,2757
1435,737,1833,872
1832,2524,2201,2628
1070,2961,1444,3043
1301,2791,1549,2900
2038,2772,2417,2886
1917,3053,2273,3166
1687,1219,2180,1344
1804,3205,2337,3324
2112,2412,2460,2505
1524,2408,1839,2503
943,2805,1237,2908
1845,2181,2163,2270
834,39,1879,461
1706,2939,2022,3041
1682,1098,2063,1202
1583,934,1979,1061
2189,2153,2424,2257
949,1572,1210,1833
1136,3055,1411,3171
1405,2290,1668,2388
