1496,1459,1805,1577
2041,620,2495,729
1045,629,1472,724
806,2662,1166,2794
1683,1563,2067,1683
470,3202,824,3343
1287,1362,1654,1464
853,1370,1236,1461
1253,2647,1691,2791
1544,2803,1885,2924
2022,1246,2331,1403
1338,726,1692,842
537,1569,781,1686
1224,1112,1520,1226
1993,2695,2390,2797
830,2831,1190,2954
837,527,1251,621
721,2949,1067,3080
2120,800,2403,931
2404,2784,2743,2955
2187,1528,2510,1640
2394,2645,2704,2791
1005,1473,1421,1570
566,1461,839,1566
560,920,930,1016
1123,1571,1625,1691
2438,799,2672,924
1698,1330,1973,1440
605,1137,1144,1251
490,3070,983,3207
458,2794,689,2921
1254,1684,1734,1818
545,1352,779,1466
2346,1246,2662,1372
1932,2797,2309,2939
578,629,971,724
564,743,1003,833
1716,662,1983,776
1033,908,1581,1032
444,2947,623,3105
1555,579,2071,679
848,1577,1067,1691
1242,2826,1485,2929
