533,265,657,338
186,277,390,334
173,1077,341,1140
507,1076,708,1138
953,299,1127,378
1073,1079,1282,1142
185,336,310,392
670,267,763,342
324,1143,498,1205
1137,324,1281,389
651,667,781,724
401,950,573,1022
180,743,309,804
181,678,396,729
175,966,368,1026
485,735,619,790
727,1088,864,1151
876,1084,1056,1150
1307,1094,1450,1146
887,685,997,747
524,675,641,728
416,262,529,325
418,660,523,718
176,395,275,453
176,1148,303,1200
706,957,946,1027
1031,686,1123,750
773,286,861,356
588,967,695,1023
185,510,298,562
