74,1145,273,1199
729,456,929,524
248,1026,445,1077
86,579,294,635
530,473,685,537
82,498,271,562
474,1029,682,1079
691,958,841,1019
1117,531,1296,584
575,843,803,901
88,635,281,686
1004,708,1180,763
834,657,1015,711
324,480,497,558
339,1147,543,1202
593,1135,761,1195
464,971,655,1019
1077,583,1219,641
980,948,1196,1009
1003,444,1195,509
77,1088,319,1144
1017,833,1220,885
275,743,541,793
93,858,252,914
738,538,961,596
673,892,903,953
797,1079,940,1133
59,1032,240,1084
861,777,1142,825
230,916,384,969
531,1083,732,1135
1044,647,1195,703
176,971,446,1028
328,620,445,679
1038,1139,1275,1198
968,1071,1191,1135
462,614,705,674
299,797,565,852
600,791,747,841
125,689,402,744
93,806,269,857
848,1015,1118,1069
542,1315,770,1371
461,670,804,725
1202,712,1307,773
845,720,984,768
825,1144,989,1192
