2681,2930,2919,3089
1897,2313,2338,2410
884,2562,1212,2707
297,1044,601,1145
1570,922,1932,1042
2040,1155,2321,1273
162,3139,449,3290
1302,2444,1573,2554
490,2587,765,2723
2704,3109,2959,3246
677,3035,1032,3150
317,460,775,572
223,924,585,1024
169,3296,469,3444
1428,2285,1841,2421
1092,922,1458,1023
2538,2286,2788,2403
1599,2565,1857,2688
904,2329,1356,2431
735,1048,1082,1136
679,923,1004,1015
783,1923,1179,2019
1789,3165,2180,3295
591,2291,830,2446
186,2073,525,2193
201,2336,497,2432
164,1893,672,2030
1367,1916,1822,2021
2283,3105,2664,3252
2143,2995,2650,3116
590,3142,1039,3293
1873,1861,2294,2012
479,1150,1108,1265
1822,494,2063,608
314,580,881,688
909,474,1444,580
264,2453,827,2590
1140,1049,1402,1153
895,2462,1216,2564
