1470,1218,1861,1340
1840,965,2138,1095
2144,537,2485,675
1806,550,2144,692
164,582,441,699
169,1372,496,1522
579,1216,1001,1353
2524,535,2773,665
815,980,1154,1109
1288,838,1658,972
2367,959,2776,1090
1032,1215,1472,1353
112,867,560,1009
1957,817,2353,964
683,571,1096,696
2351,1113,2751,1210
607,862,963,980
120,1017,375,1131
2637,814,2861,938
2092,1096,2339,1212
417,977,821,1108
1675,862,1938,973
226,1144,488,1258
962,855,1243,969
150,1269,443,1381
1868,1212,2403,1331
496,1094,855,1224
2405,818,2614,945
2142,986,2384,1099
511,1347,970,1496
140,738,566,876
649,701,1139,831
1153,1098,1634,1231
1205,973,1654,1101
458,580,683,684
1472,701,1667,832
1166,1069,2069,1191
769,1117,1097,1216
1535,1099,2079,1214
