1252,1989,1651,2102
1182,2221,1513,2368
1647,684,2080,793
322,1858,696,1997
997,1727,1390,1852
732,1858,1173,1979
1606,1174,1898,1298
882,1445,1141,1563
1596,1696,1958,1827
1887,1163,2286,1294
356,1695,624,1852
1340,1327,1625,1446
1055,1309,1316,1438
592,1155,995,1292
2214,1314,2448,1431
1507,1856,1779,1967
1514,1582,1794,1694
1516,2210,1984,2353
1487,1454,1873,1585
1075,1178,1315,1301
1534,429,2000,516
1906,1460,2143,1581
979,1989,1229,2133
713,1743,970,1850
2093,1815,2519,1921
2009,2197,2226,2325
1675,810,2226,929
1234,1870,1478,1977
1826,1820,2041,1942
1698,1355,2283,1450
324,1416,533,1544
2215,1587,2439,1697
1728,1977,1997,2072
1195,1469,1435,1576
2177,1470,2423,1572
2020,1720,2290,1814
2027,1936,2258,2052
791,382,1282,547
335,1554,526,1685
444,759,974,904
335,2003,896,2142
