1835,530,2131,654
1539,2259,1851,2393
1854,2098,2139,2247
480,727,799,864
1357,920,1630,1048
1709,1800,1998,1931
1836,2580,2094,2725
791,354,1165,461
781,1918,1030,2068
873,3053,1146,3196
1800,383,2101,515
1535,371,1770,498
1249,366,1500,502
1896,1948,2156,2088
2263,1375,2643,1494
1245,652,1523,765
961,1036,1196,1174
1166,256,1563,356
414,2249,720,2374
327,1133,625,1247
603,2733,862,2883
1256,1057,1539,1185
1069,1338,1324,1473
329,989,664,1127
2114,807,2375,942
869,2896,1118,3041
1120,1486,1345,1611
1419,782,1721,908
2500,1493,2779,1647
1545,648,1814,775
1555,1215,1775,1346
283,1891,550,2054
1338,2111,1568,2248
2036,1810,2313,1955
1365,2746,1587,2898
2092,681,2455,809
1261,8,1644,124
2110,2269,2356,2408
255,2386,501,2531
201,166,624,276
1440,1795,1684,1922
2573,2729,2790,2868
1654,2429,1910,2564
992,2097,1323,2248
2261,283,2658,410
1387,2914,1763,3054
817,1594,1028,1738
836,1457,1074,1592
1055,2425,1360,2561
2095,2422,2412,2564
374,3031,597,3176
437,2911,819,3026
1595,3065,1853,3212
1511,2595,1815,2736
567,581,949,722
1373,1496,1632,1629
1164,1774,1414,1907
1151,1198,1413,1324
271,2061,484,2207
617,3045,825,3193
1798,1219,2127,1343
1941,1389,2234,1493
1334,3068,1563,3208
281,2727,577,2856
2238,2576,2429,2714
2157,1223,2382,1353
1392,2418,1621,2564
1665,1498,1945,1637
704,1012,937,1153
1468,1641,1701,1768
1753,811,1966,931
974,765,1186,884
517,2107,765,2222
514,305,773,446
1778,2938,2139,3047
2151,2904,2331,3045
2089,1082,2320,1202
1646,1391,1929,1490
1371,1940,1639,2084
1619,2758,1863,2888
1172,2906,1355,3049
543,880,918,998
1866,289,2228,388
1169,2297,1393,2421
1581,2118,1808,2241
358,433,762,577
1106,2772,1323,2900
665,1160,876,1289
508,2601,752,2713
2456,1957,2658,2086
2302,953,2521,1075
2109,27,2314,165
2373,2899,2574,3030
1658,953,1894,1059
254,2551,469,2694
465,1730,681,1868
