693,92,1077,186
1488,2168,1738,2275
1118,107,1460,193
1483,100,1766,188
1415,2057,1763,2150
1703,1222,2066,1320
1225,1332,1575,1443
1887,1479,2178,1556
1616,1941,1885,2038
957,970,1344,1046
770,1326,1106,1433
917,524,1190,617
2461,1894,2688,2014
210,1797,468,1944
2717,1512,2968,1658
2246,1665,2552,1766
1432,1037,1676,1127
345,79,613,186
2153,943,2541,1018
1530,1602,1841,1694
267,800,644,919
686,958,941,1040
2086,1205,2343,1321
1225,509,1612,636
2034,1942,2258,2037
1803,1326,2076,1430
877,2070,1283,2183
2116,2147,2299,2262
1144,1939,1607,2061
1865,1589,2076,1688
874,2189,1079,2289
2517,2114,2735,2234
1079,1143,1595,1227
493,1855,837,1946
2376,501,2876,566
308,1451,506,1543
671,1135,1027,1227
1804,2164,2085,2308
2756,2255,3008,2365
152,2093,563,2177
689,1057,1269,1121
664,825,900,928
938,1238,1312,1315
