260,399,318,422
112,78,181,99
282,349,339,372
389,328,437,350
105,402,167,421
112,347,159,374
293,478,354,504
424,380,501,400
199,524,260,552
119,204,186,226
288,302,335,322
262,229,309,251
170,400,224,420
402,352,452,374
136,585,187,608
62,452,113,473
218,325,280,347
321,402,380,426
113,252,162,276
209,373,260,397
288,253,356,276
441,211,489,234
207,425,259,447
174,227,216,249
123,450,180,475
239,281,288,299
364,257,408,278
191,204,234,226
159,275,233,299
358,376,422,399
421,453,488,476
73,278,155,296
131,479,194,501
79,226,133,248
130,553,175,577
454,478,500,504
239,163,311,184
65,376,116,395
452,426,508,449
393,208,435,232
457,351,505,374
231,305,282,324
62,474,121,505
76,179,124,203
412,261,486,281
203,453,274,475
293,204,355,228
274,375,322,397
345,454,415,475
61,427,129,447
238,203,285,225
67,347,108,369
279,452,327,475
133,117,182,137
325,558,403,581
263,425,308,448
117,299,164,320
428,237,499,257
187,160,237,179
294,587,342,608
346,355,394,373
203,553,281,578
374,283,432,301
358,478,396,502
288,279,329,298
195,352,275,371
320,52,415,70
315,234,364,252
331,327,381,349
412,426,450,448
443,332,498,349
64,396,102,420
338,304,407,327
