184,963,564,1086
489,1222,838,1329
802,1348,1155,1457
2095,3428,2417,3550
113,1963,425,2084
2386,2256,2690,2395
988,2425,1277,2550
2494,2411,2923,2539
378,1825,679,1954
151,1329,472,1446
1027,1993,1385,2112
1838,1444,2204,1562
142,1115,453,1229
1044,2575,1463,2681
100,1711,489,1821
1177,1234,1646,1345
1887,1828,2333,1945
534,1122,899,1225
1376,1846,1816,1962
1439,1587,1849,1703
657,750,927,876
1467,1982,1862,2094
1673,1241,2098,1333
606,488,886,587
362,395,811,483
1003,780,1486,901
1377,1735,1770,1829
92,1584,534,1709
1658,1090,2130,1196
2283,1557,2564,1675
521,1989,989,2100
392,1454,660,1573
1205,1478,1466,1585
2122,2444,2443,2544
2131,3106,2579,3239
2170,1080,2690,1196
104,2686,507,2819
1669,2257,2059,2382
1967,2573,2419,2686
611,1596,1095,1713
2242,1450,2738,1555
91,2216,533,2357
2468,2079,2738,2196
83,2367,313,2495
1937,1969,2400,2092
1269,968,1679,1064
576,992,1042,1087
82,2090,328,2211
791,1845,1306,1971
1528,800,1958,893
177,484,548,570
1827,2088,2393,2221
2385,1824,2678,1923
106,1826,319,1950
1930,1596,2237,1686
2535,1963,2804,2063
1886,1692,2115,1801
