2267,255,2698,366
1267,232,1563,347
1980,1665,2285,1790
365,273,771,392
1684,363,2072,470
671,610,1055,722
527,1818,895,1954
972,1834,1464,1940
1279,1558,1590,1689
1098,360,1624,464
1546,1786,1886,1925
322,744,773,868
283,2062,591,2216
1351,1687,1662,1806
269,1301,702,1424
2001,1788,2377,1925
537,2601,779,2753
1547,723,1952,837
2160,372,2483,467
1913,1129,2237,1265
2162,907,2487,1051
738,375,1048,479
1816,559,2234,683
2439,1533,2861,1671
1191,2506,1478,2673
830,280,1177,364
2286,586,2763,677
1634,256,2205,358
828,2565,1059,2722
260,2226,519,2340
1164,556,1435,678
1567,2524,2028,2676
1094,1178,1459,1287
292,1184,526,1304
2169,2510,2578,2676
1227,1076,1515,1185
1880,1539,2357,1672
1116,2729,1553,2895
349,514,615,613
443,1545,913,1700
370,1718,920,1821
1043,1698,1255,1818
514,2750,949,2913
837,1296,1107,1405
641,1174,905,1297
