1719,1932,2029,2027
1870,2257,2123,2380
1514,1640,2185,1772
170,2002,489,2099
1220,1792,1525,1895
195,868,438,994
1861,1112,2125,1246
1289,767,1547,886
527,1987,812,2098
2497,1886,2735,2006
2047,771,2399,894
1138,886,1441,1005
1841,2389,2050,2537
2634,2243,2930,2384
836,1957,1656,2085
2471,1664,2805,1772
500,2078,1359,2210
2522,517,2708,649
2419,761,2720,887
867,1795,1187,1892
904,759,1243,875
1464,883,1757,1003
168,2107,463,2220
856,474,1493,632
1619,2368,1816,2546
1042,25,1277,134
2137,9,2333,117
2035,2329,2562,2495
83,145,661,310
1776,997,2149,1115
1901,1,2122,124
1793,1226,2350,1366
1032,1899,1288,1999
1369,2095,2046,2239
672,168,1268,316
2046,1553,2382,1666
1808,1383,2008,1524
140,2218,347,2345
940,1682,1278,1801
2835,1667,2955,1779
678,1520,940,1667
2346,4,2753,120
1253,2364,1586,2503
2199,1907,2488,2025
574,1368,1190,1505
524,298,1141,435
2619,2126,2977,2252
162,1651,409,1750
165,1866,490,1985
175,2374,448,2497
156,724,766,862
1323,1,1578,135
1551,510,1894,642
1132,332,1516,446
2394,1245,2769,1380
464,851,1085,986
989,1001,1299,1157
1302,1667,1504,1789
724,3,1035,151
2388,2272,2598,2377
163,1394,563,1516
1788,879,2164,1000
2238,1655,2427,1791
1309,1910,1686,2014
196,990,352,1118
1311,1023,1738,1138
1810,777,2024,876
633,1251,1225,1379
2029,2099,2563,2251
1402,1500,1983,1632
463,1663,892,1772
1542,1804,1969,1920
957,633,1363,762
1917,647,2093,780
515,2336,1157,2461
