496,1824,748,1991
2634,3,2938,95
2948,11,3248,116
723,604,1054,744
1207,1215,1536,1379
1714,1367,2390,1544
2962,1617,3328,1756
2901,918,3227,1076
2463,1801,2825,1957
2633,1131,3248,1324
2475,1426,2870,1552
2285,1600,2694,1760
450,1622,820,1786
1141,1796,1467,1972
320,1083,648,1247
132,1206,692,1402
803,681,1536,903
2433,955,2846,1082
1063,523,1367,701
894,26,1084,108
2192,1194,2543,1355
3286,936,3745,1067
808,1230,1080,1395
1056,991,1482,1165
3376,1193,3679,1311
1229,1614,1649,1773
91,1434,601,1606
1475,1468,1719,1600
710,1409,1393,1570
620,29,843,119
399,26,596,143
1725,1623,2222,1768
913,1634,1145,1781
1688,1236,2168,1369
266,630,710,802
3710,1815,3925,1937
3470,1362,3865,1541
2947,1380,3440,1529
1563,995,1954,1180
1913,1816,2407,1964
3091,1797,3310,1965
717,1043,994,1187
1783,3,1966,81
3392,1587,3665,1759
1107,12,1239,101
268,820,755,992
