902,934,1260,1055
2374,123,2562,208
2392,653,2605,721
1690,305,1978,416
2071,447,2307,514
921,91,1153,167
878,546,1217,663
1844,210,2266,315
317,151,671,261
2605,130,2816,197
900,680,1281,804
1592,891,1916,1031
2002,679,2156,756
2342,409,2544,498
2226,19,2392,113
1237,435,1545,550
1598,447,1820,537
719,156,1020,285
1241,536,1653,647
1426,106,1601,209
856,418,1228,532
2337,218,2497,316
1823,143,2066,218
2631,613,2797,720
1958,879,2255,994
1191,107,1408,191
2067,752,2387,851
1075,294,1550,423
452,71,664,142
2437,725,2557,820
2528,211,2714,304
1695,708,1854,774
2687,323,2811,387
2014,1012,2435,1096
236,65,405,158
1417,1,1593,94
1846,426,2043,531
1670,11,1992,109
1701,785,2041,892
2584,714,2826,806
2044,341,2335,417
2563,401,2795,491
