314,2571,668,2696
1295,1505,1666,1644
1130,2660,1426,2784
2531,1493,2819,1623
933,2782,1320,2912
301,1496,573,1637
1268,1768,1707,1883
2326,2496,2770,2627
2220,1630,2682,1754
763,652,1091,786
1106,2409,1445,2530
316,1634,610,1756
1761,1651,2203,1760
1698,1524,2028,1646
1719,2786,2097,2909
703,1641,1022,1765
1475,2412,1829,2511
1401,2779,1665,2912
691,2323,1157,2434
266,755,629,891
632,514,923,632
1695,1984,1947,2107
1698,2640,1973,2752
2083,3140,2429,3275
637,1881,1074,2003
623,1514,1070,1646
2143,3432,2388,3559
530,1994,811,2110
1758,1777,2251,1867
812,2111,1210,2213
1909,1223,2338,1346
2452,1854,2759,1962
1643,2305,2082,2404
1205,2313,1594,2415
1042,1158,1365,1340
315,2325,632,2441
2033,2632,2280,2745
304,2115,728,2217
1134,2917,1616,3027
328,2462,708,2562
649,2825,944,2933
362,642,734,756
806,2442,1035,2560
862,2026,1213,2125
566,2676,1070,2804
2358,2739,2579,2862
1785,2200,2432,2302
2011,1985,2230,2113
1484,2203,1737,2309
2515,2375,2803,2483
1895,2398,2156,2507
1720,2513,2267,2637
1095,2221,1435,2317
1448,2106,1855,2199
651,1774,878,1886
2414,2280,2689,2388
2267,2088,2521,2193
1361,1895,1650,1989
