2162,254,2381,370
165,1737,306,1864
2126,1024,2324,1163
1030,1,1241,59
1624,1017,1809,1141
529,962,802,1081
1950,905,2182,1008
326,1089,565,1214
586,1789,765,1917
1591,123,1829,216
1885,1447,2042,1571
269,1999,462,2117
934,1421,1168,1549
772,1428,913,1561
1178,1456,1444,1568
1847,1027,2093,1156
1955,768,2102,898
547,835,765,961
382,717,512,847
331,853,474,969
352,1790,560,1894
2067,1436,2326,1563
1271,1104,1488,1237
201,1525,404,1648
723,1079,951,1225
1807,37,1984,136
2091,370,2265,466
1196,880,1422,982
1008,1689,1231,1825
1826,1567,2040,1699
1760,897,1917,1011
1300,1803,1428,1935
302,1882,564,2009
2188,1182,2327,1308
1580,1563,1807,1698
1593,245,1784,342
1181,1570,1428,1702
2030,1705,2212,1832
1904,351,2065,477
1650,1277,1854,1428
585,1563,771,1681
802,876,1034,967
1594,1428,1864,1562
1990,1155,2175,1293
583,1914,854,2023
1734,581,1990,710
728,1229,901,1380
309,990,456,1098
1237,987,1421,1090
803,987,1193,1082
869,1925,1004,2034
1640,1161,1952,1271
697,570,906,650
1730,1695,1974,1857
1331,587,1685,708
799,1820,1128,1930
163,1654,341,1737
373,1666,689,1789
2096,1594,2348,1693
1958,263,2136,344
2137,639,2361,719
1118,1101,1246,1217
148,1864,266,1984
557,727,834,862
1569,341,1849,472
536,2015,830,2145
1196,759,1507,879
1301,1935,1422,2042
827,1688,948,1808
