787,1342,988,1441
2742,389,2942,483
1870,1092,2330,1247
634,967,1014,1118
1884,394,2083,490
359,732,565,835
1635,255,1794,352
887,1175,1049,1282
797,240,1160,373
617,1445,1030,1589
588,227,772,372
2646,1080,2971,1225
2474,482,2851,616
1007,1288,1421,1442
1553,516,1765,659
952,729,1127,824
2220,848,2409,953
653,385,861,516
1856,91,2115,182
510,41,1094,207
1636,821,1963,970
1129,44,1529,193
1476,1471,1777,1600
610,695,1095,837
1857,1519,2006,1603
374,543,667,687
1069,996,1291,1117
1191,348,1516,498
2489,365,2727,489
706,530,896,689
2881,1300,3014,1387
2645,645,2865,771
2674,186,2951,328
1226,822,1607,965
2711,822,2953,942
2797,1431,3000,1600
2438,815,2646,960
1308,955,1649,1102
2021,841,2189,984
1763,490,2085,635
1065,1465,1410,1585
2091,1452,2414,1587
1814,241,1955,355
2421,1318,2710,1422
1577,365,1839,480
2220,947,2600,1082
2454,1446,2752,1595
1485,263,1618,350
2434,626,2606,777
1765,1332,1964,1455
317,1267,648,1400
1142,696,1634,822
471,1094,842,1257
2081,498,2416,629
2508,24,2796,167
1583,81,1849,194
373,1498,604,1599
377,828,717,973
