923,3489,1322,3610
1960,1022,2342,1134
1426,1282,1759,1406
1363,1407,1790,1515
779,3155,1178,3263
1093,1288,1376,1404
406,3432,802,3549
1491,2423,1800,2541
440,2121,800,2227
1333,992,1728,1133
1315,2206,1667,2333
1800,1638,2181,1750
1398,1882,1665,2004
1589,3024,2050,3116
954,475,1283,609
887,2219,1256,2338
449,1892,844,2019
1940,2774,2297,2894
991,2576,1453,2673
886,1427,1328,1512
817,805,1109,979
1713,506,1998,670
769,983,1090,1110
1419,3211,1712,3327
2155,1418,2479,1539
1504,1995,1934,2099
1639,2896,1986,3002
1714,2217,1994,2321
1503,1528,1834,1636
1317,476,1666,637
470,2009,782,2127
1581,3315,2050,3433
466,2228,853,2342
1230,2901,1598,3013
520,596,855,734
1628,2782,1887,2892
478,467,909,588
975,1610,1425,1745
1122,2788,1585,2917
415,3189,754,3297
1687,1911,2044,2007
810,2788,1059,2912
1864,1532,2328,1650
436,1761,799,1884
567,3536,874,3629
948,2463,1296,2564
432,3065,902,3168
485,296,849,441
536,1107,927,1267
985,3264,1234,3369
1784,1275,1976,1421
1814,1413,2111,1522
1413,2097,1699,2202
606,3313,928,3412
2084,2313,2411,2416
2381,3398,2698,3494
429,1622,907,1748
856,2106,1139,2203
1969,904,2241,1029
1186,1524,1445,1628
1815,2427,2183,2535
2101,3283,2668,3395
621,1526,1170,1634
622,2576,946,2684
1601,2325,1893,2415
521,2461,898,2550
