658,329,742,381
468,332,547,382
542,212,631,265
557,331,651,382
604,270,773,322
588,98,649,141
985,156,1076,200
464,455,594,491
949,221,1023,263
467,212,528,268
708,21,881,75
466,144,627,205
659,397,727,445
902,27,1007,73
789,265,941,319
440,21,527,83
917,77,1052,139
1009,29,1085,74
535,16,625,77
514,397,653,438
645,212,755,261
637,13,699,76
835,141,956,201
744,146,833,204
457,264,585,324
664,90,779,140
446,84,564,143
593,456,661,494
746,318,872,373
886,382,1018,436
797,95,909,146
805,220,935,264
649,163,722,211
110,162,188,182
