2073,1073,2335,1174
1792,108,2112,206
2101,2193,2327,2286
1436,259,1728,348
2397,1780,2709,1868
1217,1237,1613,1316
1052,1107,1303,1202
1081,155,1315,244
2078,1770,2339,1878
1772,232,2034,333
463,2079,765,2177
480,697,788,782
688,1241,911,1336
1218,2105,1449,2183
767,170,1058,251
1540,1933,1727,2058
438,286,786,373
1172,1363,1385,1461
2231,1183,2443,1267
1232,1822,1533,1909
1517,144,1752,228
1027,653,1308,760
904,1837,1201,1932
628,1120,1017,1207
1805,795,2061,888
1565,1090,1853,1192
684,1703,924,1797
450,1675,669,1783
2493,1175,2829,1251
484,2190,751,2260
1802,1325,2074,1419
2418,598,2701,703
2497,362,2772,439
1184,802,1536,901
885,1389,1155,1479
788,2184,1120,2269
2361,2184,2635,2281
845,1958,1163,2061
2470,475,2789,573
479,155,752,245
493,1958,792,2056
481,1545,797,1641
1834,635,2180,737
1489,646,1779,745
1967,1944,2184,2047
703,551,918,644
1628,527,1879,620
1704,1635,1906,1752
565,837,795,939
2012,365,2227,461
536,1807,826,1917
2218,800,2478,873
1132,377,1475,477
1842,1774,2041,1905
2449,1909,2786,2012
1566,1819,1828,1902
807,281,1037,366
1646,1225,1960,1299
943,1668,1295,1777
948,1238,1184,1324
882,417,1105,498
1501,378,1725,465
2616,1047,2829,1151
1494,2082,1771,2190
2342,1291,2709,1402
1326,1111,1528,1191
1176,539,1560,620
1313,1490,1609,1613
438,1244,646,1335
1736,385,1956,469
2213,631,2399,726
2359,1081,2582,1158
2236,1915,2401,2029
810,2100,1029,2181
1151,287,1377,366
2517,761,2689,869
832,1517,1173,1638
648,400,852,494
1544,1360,1756,1441
2263,354,2449,445
1503,2196,1856,2295
828,818,974,935
