1658,2299,2006,2432
1541,379,1930,503
1229,2577,1525,2716
1041,2019,1346,2142
647,1743,966,1852
887,2596,1197,2709
1394,2028,1792,2155
1994,2184,2390,2286
2362,1905,2656,2026
556,2287,1007,2434
1307,1867,1605,2005
2242,2417,2531,2537
756,2437,1018,2562
2413,1788,2686,1895
357,2438,707,2589
1055,2330,1383,2431
1597,2176,1970,2286
2100,1778,2356,1892
1951,1473,2363,1574
713,1259,1095,1369
2431,2148,2779,2280
374,2203,657,2300
1846,2023,2060,2151
1632,2433,2175,2555
377,2584,853,2730
1945,1239,2408,1365
852,294,1327,439
1038,2433,1592,2561
2088,1896,2322,2017
490,1155,810,1245
2036,2291,2523,2425
2316,2063,2616,2152
1800,1799,2065,1897
1282,2189,1564,2291
2056,1381,2571,1471
414,2023,1016,2147
622,1897,1201,2002
686,2148,878,2285
