234,1821,403,1898
707,1840,881,1910
1149,433,1340,503
546,589,827,643
249,599,497,671
515,482,727,542
980,1199,1257,1269
732,686,926,749
250,1084,407,1160
1217,1669,1441,1751
441,1311,643,1378
231,1316,420,1380
660,284,820,364
1064,1861,1217,1930
1035,1488,1246,1562
245,503,502,567
751,445,985,511
744,1664,905,1732
591,1202,752,1265
418,1384,624,1445
1071,1324,1281,1388
758,1081,929,1144
774,1200,951,1267
687,1557,876,1615
913,961,1124,1021
665,801,824,865
841,797,1053,856
1019,661,1192,732
730,1488,1002,1549
1138,952,1267,1024
946,1074,1109,1145
365,1492,563,1546
572,1673,722,1735
534,985,759,1041
712,1381,904,1438
427,1205,579,1268
1279,1499,1445,1560
271,980,517,1060
924,1674,1186,1742
237,1218,399,1279
1216,1084,1334,1160
375,1547,528,1606
1216,668,1336,737
862,570,1008,633
230,1639,483,1718
473,816,644,872
446,1840,583,1904
