168,1737,515,1845
1738,2021,2037,2128
167,1239,522,1330
2409,1221,2786,1315
181,1461,528,1572
514,2293,880,2399
67,2138,451,2239
28,2294,465,2406
1047,886,1497,976
1478,1883,1805,1984
596,1230,1063,1334
168,1332,512,1443
1031,374,1385,459
830,1356,1168,1453
627,1465,943,1573
2267,720,2720,801
942,2293,1230,2397
328,2439,888,2530
602,1890,862,1996
1526,1113,2013,1212
582,2006,853,2108
1030,1885,1345,1979
2034,3097,2619,3191
1248,2295,1545,2395
938,1122,1274,1208
48,2417,233,2531
1637,1340,2046,1444
986,1475,1258,1572
85,2016,342,2114
883,289,1200,373
1624,194,1930,278
2389,1348,2647,1442
2038,1348,2323,1450
1263,200,1586,282
