26,1358,318,1474
25,2307,326,2447
2611,2804,2873,2908
1498,100,1815,203
58,903,318,1017
640,2001,912,2131
412,705,743,840
36,1042,320,1183
1166,1393,1404,1513
653,2165,942,2315
1375,718,1697,861
1668,2079,2026,2195
1943,883,2156,1025
2256,1909,2536,2036
1556,1713,1879,1861
839,1701,1131,1818
1174,1225,1509,1369
828,246,1177,371
2054,2391,2325,2536
2431,500,2759,647
1851,1404,2161,1543
363,902,561,1005
2197,915,2502,1040
25,2654,258,2780
18,1605,445,1776
1002,707,1358,851
289,2498,618,2613
1711,890,1922,1037
1270,1063,1499,1223
2120,561,2389,685
2606,1888,2901,2043
792,1369,1139,1507
959,2170,1320,2314
5,2472,225,2623
1421,2026,1658,2171
476,1661,790,1798
1128,1721,1532,1835
2599,185,2917,295
1912,1725,2153,1852
2510,314,2888,448
1814,2541,2006,2667
1346,896,1669,1040
696,2308,1567,2459
642,2663,842,2783
1712,770,2025,857
1842,92,2259,187
34,1486,246,1636
348,556,718,692
578,910,860,1002
353,1846,588,1967
2344,2372,3023,2531
1225,96,1479,204
1335,357,1935,508
7,2797,239,2969
218,2157,618,2296
2063,749,2332,835
1794,1053,2169,1201
1457,1427,1806,1533
2058,2556,2257,2703
63,154,289,264
1494,555,2110,716
20,1846,319,1952
1207,229,1480,364
2281,2563,2431,2706
612,1867,992,1973
31,2160,179,2269
2344,671,2647,838
2026,2676,2520,2834
2424,1,2920,128
2236,1040,2996,1170
352,1065,787,1167
1522,1094,1761,1185
480,1183,674,1320
