2054,1496,2325,1591
1945,356,2225,444
923,231,1181,335
343,315,602,426
1766,2832,2030,2938
289,1353,559,1453
1006,1052,1263,1149
1022,625,1274,718
2111,2320,2403,2406
611,309,934,432
1459,639,1753,732
1975,1274,2235,1380
355,204,611,303
312,1144,540,1245
772,1240,1029,1335
644,210,899,305
1525,2748,1810,2840
958,2338,1258,2441
2170,109,2446,187
1022,858,1249,962
325,1045,645,1142
1501,852,1746,965
678,1050,979,1146
1912,720,2167,824
564,833,835,938
2107,2402,2353,2507
326,1834,622,1946
1622,110,1913,194
2413,2703,2697,2801
313,938,678,1039
1593,455,1880,550
2427,2300,2677,2400
2014,845,2290,957
2255,356,2542,440
623,2030,943,2149
568,2832,822,2926
1503,1172,1718,1265
1906,1073,2174,1165
1004,2210,1262,2331
775,1722,1008,1829
1663,2412,1925,2519
1760,846,1997,954
259,2709,459,2817
956,2020,1278,2147
660,2345,938,2451
316,2582,633,2699
1720,1504,2050,1601
889,1343,1122,1448
2054,2520,2374,2631
1531,1622,1888,1726
1706,2529,2052,2641
952,2681,1288,2777
1498,4,1650,105
1033,448,1350,539
1363,1701,1569,1810
1964,2628,2196,2729
1528,725,1733,837
1509,1293,1795,1399
2382,2403,2591,2501
1022,1709,1339,1826
1768,2202,2023,2308
2332,446,2553,535
1008,1944,1250,2034
1849,1707,2122,1824
555,1158,845,1242
2266,2805,2548,2928
361,34,633,115
2093,540,2310,624
2320,2178,2616,2292
270,2840,549,2938
1871,277,2092,360
2171,715,2364,814
297,1455,528,1571
786,530,1123,623
474,1244,752,1354
2000,1170,2232,1270
1514,1416,1863,1511
326,834,544,937
1789,619,1980,715
1155,547,1415,632
2397,2540,2638,2622
282,2342,640,2470
1765,2642,1950,2743
555,1459,819,1596
1537,2199,1747,2310
678,2226,991,2340
2303,620,2529,703
1622,275,1847,358
1733,1188,1985,1266
2311,850,2504,959
1361,450,1562,548
