309,81,425,116
54,224,167,258
136,260,248,293
197,48,241,80
434,93,491,118
584,90,628,119
108,48,147,78
219,89,255,118
56,304,98,333
109,303,146,334
156,51,191,81
277,259,368,294
56,339,96,369
412,224,489,262
181,87,212,116
567,337,600,368
158,199,220,224
392,128,450,155
441,295,531,330
260,87,309,116
482,373,530,405
426,340,470,370
451,203,488,232
199,165,233,191
510,122,596,157
57,416,109,441
561,162,609,191
565,56,623,85
187,338,243,368
251,339,309,369
459,131,508,162
128,158,190,188
540,374,591,403
254,122,309,153
242,45,324,79
281,232,337,263
56,160,108,189
113,342,177,368
55,380,109,405
231,195,275,224
57,195,117,224
52,84,99,114
466,272,536,299
545,298,625,330
504,164,547,192
257,305,321,334
347,234,409,265
515,233,584,261
104,121,168,154
362,380,438,407
318,123,383,155
289,195,357,226
446,381,475,406
244,155,330,188
107,85,174,116
199,374,269,404
346,159,410,191
334,50,403,83
123,411,177,447
