243,1042,409,1135
1021,1809,1178,1921
253,887,414,985
289,1339,426,1440
643,1584,855,1671
597,2138,756,2239
1003,1964,1193,2087
972,2135,1142,2251
603,2041,766,2143
638,1723,848,1830
1054,861,1224,933
606,1880,779,1978
584,862,811,974
1052,1651,1241,1758
255,1192,423,1296
234,1801,449,1896
222,2114,424,2225
506,1178,741,1285
1020,937,1233,1041
977,1255,1177,1352
232,1948,445,2065
475,1336,722,1444
928,1335,1145,1436
237,1653,462,1746
535,1025,766,1130
978,1098,1190,1211
