897,462,1710,664
1710,985,2033,1140
2358,847,2700,1011
3189,1146,3552,1288
3046,667,3459,828
2681,718,2992,849
3289,820,3648,970
3618,1117,3878,1262
1486,837,1905,991
1970,847,2347,1003
2495,1162,2776,1351
1771,549,2124,699
2728,509,3156,673
2980,821,3251,976
2250,686,2667,845
265,639,920,827
800,1009,1120,1201
1497,1130,2067,1346
3511,687,3834,821
1996,979,2706,1144
275,841,582,990
3172,513,3655,654
1724,1374,2432,1582
2841,998,3223,1141
2720,869,2939,993
827,1366,1217,1551
810,1128,1304,1342
420,475,866,638
2144,1152,2426,1358
1211,988,1675,1157
899,667,1496,863
1563,670,2135,842
263,1369,744,1587
3289,983,3501,1142
2849,1145,3172,1305
290,966,793,1167
1317,1353,1583,1610
937,833,1360,980
