258,1164,576,1284
732,3263,1029,3429
2181,1170,2507,1308
245,1291,614,1412
721,2002,1093,2163
299,2681,700,2837
2081,3275,2369,3427
708,1738,1118,1898
1625,3133,1886,3271
766,2692,1135,2840
1671,2014,1926,2170
247,2006,663,2171
234,3095,636,3251
1156,1125,1536,1273
1247,3119,1600,3270
1297,2954,1715,3114
1944,3125,2145,3286
251,1744,676,1913
729,3134,1202,3275
1083,3279,1490,3443
1148,1750,1412,1896
1967,2005,2443,2157
219,3255,680,3404
1555,3273,1944,3453
1768,2547,2202,2718
307,2564,828,2691
2779,3138,3017,3277
2221,2405,2593,2562
892,2997,1131,3122
876,2554,1085,2682
2459,2991,2879,3141
323,2953,818,3102
1129,2386,1409,2552
2440,3134,2757,3283
1315,2685,1815,2830
2482,1950,3000,2118
1486,1715,2205,1883
2264,2560,2796,2699
1088,2493,1736,2655
319,2337,935,2522
980,2388,1201,2543
1134,1986,1602,2158
